session_id,session_date,channel_grouping,source,medium,campaign,landing_page,device_category,pageviews,sessions,bounce,time_on_site_secs,converted,order_value_gbp,user_id,country,new_vs_returning 
sess_973677,,organic_search,bing,social,Retargeting_Cart_Feb24,/products/hyaluronic-acid,,10,1,0,206,0,,usr_12065,United Kingdom,
sess_332905,19/08/2024,PAID_SEARCH,email,email,NULL,/products/retinol-night-cream,mob,13,1,0,109,0,,usr_26510,United States,
sess_635570,2024/04/19,referral,meta,none,Generic_Skincare_Broad,/products/retinol-night-cream,mobile,3,1,0,790,0,,usr_12544,United States,Returning
sess_381739,03/06/2024,PAID_SEARCH,tiktok,CPC,Conversion_NightCream_Q3,/collections/serums,MOBILE,6,1,0,868,0,,usr_34366,AUS,New
sess_797409,07-21-2024,EMAIL,meta,none,,/,,6,1,0,854,1,18.43,,UK,Returning
sess_241146,2024/12/03,paid_search,pinterest,CPC,,/collections/moisturisers,mob,1,1,1,,0,,usr_70047,Australia,new
sess_748714,24/10/2024,email,(direct),CPC,UGC_Serum_Test,,Desktop,2,1,0,631,0,,usr_48896,Australia,Returning
sess_590647,08-28-2024,paid_social,meta,(none),RLSA_CartAbandoners,/,mobile,13,1,0,298,0,,usr_69467,United Kingdom,NEW
sess_666701,05-01-2024,referral,bing,social,Competitor_KW_BMM,/collections/eye-care,Mobile,12,1,0,592,0,,usr_98304,UK,returning
sess_945579,10/04/2024,email,unknown,email,LookAlike_SPF_Apr24,/products/spf50-drops,tablet,13,1,0,376,0,,,US,NEW
sess_282163,2024-09-19,EMAIL,META,none,NULL,/products/retinol-night-cream,desktop,15,1,0,330,0,,,United States,returning
sess_333870,,direct,Google,(none),,/products/spf50-drops,tablet,-8,1,0,728,0,,usr_89360,Ireland,New
sess_575455,27/09/2024,EMAIL,tiktok,referral,Competitor_KW_BMM,/collections/moisturisers,desktop,14,1,0,804,0,,usr_92943,,new
sess_371043,2024-01-08,PAID_SEARCH,bing,referral,LookAlike_SPF_Apr24,/products/glow-cream,Desktop,15,1,0,817,0,,usr_59628,US,returning
sess_762968,30-Jan-2024,email,google,CPC,retargeting_cart_feb24,/landing/new-in,desktop,10,1,0,321,0,,usr_66033,United States,new
sess_476368,01-Oct-2024,Organic_Search,bing,none,Generic_Skincare_Broad,/products/hyaluronic-acid,Desktop,12,1,0,719,0,,usr_63116,AUS,returning
sess_946867,08-11-2024,referral,pinterest,,RLSA_CartAbandoners,/products/hyaluronic-acid,MOBILE,6,1,0,237,0,,usr_70518,,
sess_227298,2024/08/16,paid_search,meta,referral,Retargeting_Cart_Feb24,/landing/summer-sale,tablet,10,1,0,229,0,,usr_57281,United Kingdom,new
sess_802267,20-Dec-2024,Organic_Search,email,(none),Generic_Skincare_Broad,/products/retinol-night-cream,,-8,1,0,671,0,,usr_13690,Ireland,New
sess_396689,2024-01-12,direct,meta,,Awareness_Serum_Jan24 ,/products/retinol-night-cream,mob,8,1,0,193,0,,usr_10573,Ireland,
sess_562637,05-11-2024,referral,Google,cpc,DSA_AllProducts,/,mob,15,1,0,710,0,,usr_60092,United States,Returning
sess_992209,2024-11-20,email,META,cpc,UGC_Serum_Test,/collections/serums,mobile,9,1,0,577,0,,usr_44464,United Kingdom,
sess_354894,05-28-2024,,unknown,(none),NULL,NULL,tablet,-15,1,0,141,0,,usr_66863,GB,New
sess_494483,2024-08-24,paid_social,email,,Brand_KW_Exact,/collections/eye-care,mobile,11,1,0,701,0,,usr_56645,Ireland,new
sess_383568,03/12/2024,paid social,,none,Awareness_Serum_Jan24,/collections/moisturisers,Desktop,2,1,0,91,0,,usr_72244,UK,New
sess_730725,25-Nov-2024,paid_social,pinterest,CPC,Brand_KW_Exact ,,mobile,1,1,1,,0,,usr_37927,GB,new
sess_897984,2024/05/31,paid_social,META,CPC,NULL,,desktop,9,1,0,705,0,,usr_99102,US,new
sess_425103,2024/09/08,,email,email,Brand_KW_Exact ,/collections/spf,mobile,10,1,0,,0,,usr_92197,,
sess_318946,31-Mar-2024,paid_social,meta,email,brand_kw_exact,/products/retinol-night-cream,,1,1,1,,0,,usr_30415,AUS,New
sess_736747,06-Aug-2024,Organic_Search,,organic,DSA_AllProducts,/products/hyaluronic-acid,Mobile,13,1,0,690,1,36.43,usr_91600,Australia,returning
sess_708230,03-28-2024,paid_search,Google,social,Competitor_KW_BMM,collections/serums,tablet,10,1,0,762,0,,usr_76591,Australia,returning
sess_711903,07-02-2024,organic_search,,none,,/collections/spf,mobile,15,1,0,699,0,,usr_53434,,Returning
sess_496261,08-Nov-2024,Organic_Search,unknown,,retargeting_cart_feb24,/collections/serums,desktop,8,1,0,652,0,,usr_92528,United Kingdom,Returning
sess_283271,26-Feb-2024,paid_social,pinterest,organic,UGC_Serum_Test,/products/glow-cream,,3,1,0,804,1,77.25,usr_46149,,
sess_428359,2024/04/24,,meta,CPC,NULL,/collections/eye-care,mob,15,1,0,667,0,,usr_99069,GB,NEW
sess_168936,10-07-2024,EMAIL,email,cpc,brand_kw_exact,,mob,2,1,0,528,0,,usr_52234,Australia,New
sess_574254,2024/11/28,email,unknown,CPC,DPA_AllProducts_Q4,/collections/serums,,5,1,0,,0,,usr_21770,GB,returning
sess_697975,01-19-2024,paid_search,,CPC,,/collections/serums,,14,1,0,496,0,,usr_13883,Australia,
sess_388981,27/02/2024,Organic_Search,bing,CPC,NULL,/products/hyaluronic-acid,mobile,4,1,0,798,0,,usr_27886,UK,returning
sess_804001,2024-05-08,organic_search,email,organic,Awareness_Serum_Jan24,collections/serums,mob,10,1,0,49,0,,usr_24375,AUS,new
sess_304129,10-14-2024,EMAIL,email,(none),RLSA_CartAbandoners,/collections/serums,desktop,6,1,0,670,0,,,United States,returning
sess_800974,22-Mar-2024,paid_search,META,none,NULL,collections/serums,mobile,4,1,0,226,0,,usr_32566,United Kingdom,Returning
sess_156809,2024/06/05,paid social,(direct),(none),,/products/glow-cream,mob,-5,1,0,551,0,,usr_92837,US,new
sess_622781,2024-01-23,email,unknown,,Retargeting_Cart_Feb24,/,tablet,12,1,0,147,0,,usr_39259,Ireland,Returning
sess_271224,2024/03/24,PAID_SEARCH,META,referral,Prospecting_Glow_Mar24,,mobile,1,1,1,,0,,usr_23863,,
sess_398297,21/11/2024,referral,meta,referral,brand_kw_exact,,,11,1,0,365,0,,usr_79027,US,
sess_712315,2024-05-22,direct,(direct),organic,NULL,/products/retinol-night-cream,mobile,12,1,0,628,0,,usr_47159,US,new
sess_641916,2024/02/04,,(direct),cpc,brand_kw_exact,/collections/serums,desktop,13,1,0,319,0,,usr_41142,UK,returning
sess_747447,12-Sep-2024,paid_search,(direct),email,retargeting_cart_feb24,collections/serums,mobile,6,1,0,286,0,,usr_46051,GB,Returning
sess_997032,2024-08-21,Organic_Search,email,,Shopping_Serums,/landing/summer-sale,mob,15,1,0,169,1,67.27,usr_93906,Ireland,NEW
sess_923738,04-01-2024,paid_search,META,,,/,desktop,7,1,0,251,0,,usr_45424,UK,
sess_399167,03-10-2024,referral,(direct),referral,Generic_Skincare_Broad,collections/serums,tablet,13,1,0,,0,,usr_84069,United States,Returning
sess_305494,16-Nov-2024,email,email,referral,Awareness_Serum_Jan24,/collections/eye-care,,13,1,0,876,0,,usr_75893,United Kingdom,New
sess_187619,2024-03-26,paid_social,meta,,Generic_Skincare_Broad,collections/serums,Desktop,6,1,0,527,0,,usr_14891,UK,NEW
sess_194397,2024-10-16,paid social,bing,cpc,Generic_Skincare_Broad,/collections/serums,tablet,8,1,0,524,0,,usr_71780,United Kingdom,New
sess_530966,02/10/2024,paid social,Google,organic,Shopping_Serums,,desktop,6,1,0,502,0,,,UK,Returning
sess_994722,,email,meta,none,,/collections/serums,,3,1,0,358,0,,usr_98668,GB,new
sess_940453,2024/07/20,paid_search,bing,cpc,,/,Desktop,6,1,0,856,0,,usr_43506,AUS,
sess_275493,,referral,bing,email,,/collections/serums,MOBILE,15,1,0,734,0,,usr_89205,United Kingdom,Returning
sess_747375,01-Dec-2024,email,pinterest,CPC,,,mob,15,1,0,427,0,,usr_93778,Ireland,Returning
sess_197924,26-Jun-2024,EMAIL,google,none,Awareness_Serum_Jan24,/landing/new-in,mob,1,1,1,,0,,usr_39413,Ireland,NEW
sess_902714,09/11/2024,,google,referral,RLSA_CartAbandoners,/landing/summer-sale,Desktop,8,1,0,608,0,,,AUS,
sess_941022,2024/09/03,Organic_Search,META,referral,LookAlike_SPF_Apr24,,Mobile,15,1,0,205,0,,usr_64097,GB,Returning
sess_210626,11-Jan-2024,email,META,CPC,NULL,/products/hyaluronic-acid,Mobile,15,1,0,28,0,,usr_18532,Australia,New
sess_605817,2024-03-21,Organic_Search,email,,,/products/vitamin-c-serum,Mobile,12,1,0,597,1,23.85,usr_23283,Australia,NEW
sess_587861,31/08/2024,PAID_SEARCH,tiktok,none,,/products/spf50-drops,,13,1,0,734,0,,,,new
,22/07/2024,PAID_SEARCH,Google,cpc,Awareness_Serum_Jan24 ,/products/hyaluronic-acid,tablet,7,1,0,781,0,,,UK,New
sess_972661,2024-02-09,organic_search,Google,,,/products/vitamin-c-serum,Desktop,13,1,0,579,0,,usr_65777,GB,
sess_217517,17-Oct-2024,paid_search,tiktok,,Awareness_Serum_Jan24 ,/products/glow-cream,MOBILE,7,1,0,283,0,,usr_46099,GB,New
sess_795599,03-13-2024,EMAIL,,email,DPA_AllProducts_Q4,/products/hyaluronic-acid,Mobile,15,1,0,353,0,,usr_70679,US,returning
sess_984855,17/12/2024,organic_search,META,none,Generic_Skincare_Broad,/landing/new-in,tablet,-4,1,0,,1,27.19,usr_15753,US,
sess_706716,,paid_social,,referral,brand_kw_exact,/collections/eye-care,,7,1,0,420,0,,usr_88034,US,new
sess_989930,15-May-2024,paid_search,(direct),,BRAND_Awareness_Q2,/products/hyaluronic-acid,,12,1,0,331,0,,usr_32744,Australia,new
sess_869271,30-Sep-2024,direct,(direct),social,Awareness_Serum_Jan24,/products/hyaluronic-acid,Desktop,11,1,0,316,0,,usr_83853,United States,NEW
sess_325526,10/03/2024,paid_social,META,none,,/collections/spf,tablet,4,1,0,332,0,,usr_90576,UK,
sess_515990,02-07-2024,paid_search,meta,,Brand_KW_Exact,/collections/moisturisers,Mobile,13,1,0,646,0,,usr_56948,Australia,NEW
sess_494655,13/04/2024,paid_search,bing,,,/products/retinol-night-cream,Desktop,15,1,0,634,1,108.47,usr_98779,Australia,Returning
sess_533129,17/11/2024,Organic_Search,pinterest,organic,Conversion_NightCream_Q3,/collections/serums,Mobile,4,1,0,,0,,usr_72356,US,Returning
sess_406015,09-Mar-2024,paid_search,email,social,NULL,/,,10,1,0,,0,,usr_87996,US,new
sess_788537,2024/08/30,PAID_SEARCH,tiktok,CPC,Generic_Skincare_Broad,/landing/new-in,tablet,5,1,0,272,0,,,US,
sess_414789,11-21-2024,referral,,CPC,brand_kw_exact,/products/spf50-drops,MOBILE,10,1,0,645,0,,usr_84254,United States,
sess_134109,09/12/2024,,email,(none),BRAND_Awareness_Q2,NULL,Desktop,11,1,0,150,0,,,UK,New
sess_468108,2024/03/03,,bing,none,UGC_Serum_Test,/landing/summer-sale,,8,1,0,263,0,,usr_99665,United States,
sess_813929,26/10/2024,referral,Google,none,BRAND_Awareness_Q2,/collections/moisturisers,MOBILE,2,1,0,77,0,,,,NEW
sess_837854,31-Aug-2024,paid_social,,,Brand_KW_Exact,/products/retinol-night-cream,tablet,9,1,0,320,0,,usr_61876,US,returning
sess_699636,05-01-2024,direct,tiktok,email,Retargeting_Cart_Feb24,/,mobile,4,1,0,121,0,,usr_32253,Ireland,NEW
sess_280061,15-Mar-2024,email,META,organic,UGC_Serum_Test,/collections/eye-care,Desktop,10,1,0,694,0,,usr_70844,Ireland,returning
sess_591653,2024-05-28,paid social,pinterest,email,Conversion_NightCream_Q3,,MOBILE,2,1,0,683,0,,usr_70729,Australia,New
sess_161191,05-Apr-2024,EMAIL,,CPC,Competitor_KW_BMM,/collections/serums,MOBILE,14,1,0,,0,,usr_27818,US,New
sess_372299,02-02-2024,paid social,bing,none,Awareness_Serum_Jan24,/landing/new-in,,3,1,0,708,0,,usr_92860,,Returning
sess_709983,2024-11-19,EMAIL,,none,LookAlike_SPF_Apr24,/products/vitamin-c-serum,mob,11,1,0,168,0,,usr_14192,Australia,
sess_885802,05/03/2024,paid_social,pinterest,CPC,Prospecting_Glow_Mar24,/landing/summer-sale,Mobile,3,1,0,441,0,,usr_47964,UK,Returning
sess_931627,07-Sep-2024,,meta,email,,/collections/eye-care,desktop,11,1,0,456,0,,,Ireland,
sess_280517,,email,google,referral,Competitor_KW_BMM,/landing/new-in,,2,1,0,775,0,,usr_51327,US,New
sess_996544,09-07-2024,paid social,Google,referral,,/collections/moisturisers,mob,4,1,0,649,0,,,Australia,returning
sess_549661,12-19-2024,paid_search,email,,,/products/glow-cream,,12,1,0,244,0,,usr_27739,AUS,returning
sess_901566,2024/03/21,email,pinterest,(none),UGC_Serum_Test,/collections/serums,Desktop,12,1,0,811,0,,usr_24676,United Kingdom,Returning
sess_388738,19-Jan-2024,email,tiktok,cpc,,/products/spf50-drops,MOBILE,10,1,0,773,0,,usr_44967,,
sess_651501,10-08-2024,PAID_SEARCH,Google,referral,Prospecting_Glow_Mar24,/products/retinol-night-cream,MOBILE,9,1,0,331,0,,usr_59227,GB,
sess_942041,30/06/2024,PAID_SEARCH,pinterest,none,Generic_Skincare_Broad,/products/retinol-night-cream,,2,1,0,41,0,,,United States,new
sess_374231,18/02/2024,email,,CPC,Retargeting_Cart_Feb24,/collections/eye-care,MOBILE,2,1,0,299,0,,usr_45451,GB,NEW
sess_415645,11-Jun-2024,Organic_Search,tiktok,social,Brand_KW_Exact ,collections/serums,Desktop,4,1,0,554,0,,usr_35870,,
sess_685600,2024-11-24,organic_search,bing,cpc,,/products/hyaluronic-acid,,10,1,0,620,0,,usr_41935,United States,Returning
sess_764271,17-Mar-2024,paid_social,Google,(none),Generic_Skincare_Broad,/,tablet,5,1,0,84,0,,usr_14595,AUS,new
sess_239860,11-Feb-2024,,email,email,Retargeting_Cart_Feb24,/,MOBILE,12,1,0,368,0,,usr_94393,Ireland,returning
sess_604809,17-Feb-2024,paid social,email,CPC,Generic_Skincare_Broad,/collections/eye-care,,5,1,0,379,0,,usr_35555,UK,
sess_101091,06/12/2024,direct,tiktok,referral,Awareness_Serum_Jan24,/collections/serums,,14,1,0,790,1,35.47,usr_54628,US,New
sess_996897,10-03-2024,EMAIL,,email,Shopping_Serums,/products/spf50-drops,mobile,7,1,0,575,0,,usr_74371,US,
sess_505297,,paid social,tiktok,CPC,,/products/vitamin-c-serum,MOBILE,4,1,0,24,0,,usr_58949,United Kingdom,new
sess_875015,27/11/2024,paid_social,(direct),,Shopping_Serums,/collections/eye-care,mobile,11,1,0,474,0,,usr_43432,,returning
sess_759513,23/08/2024,EMAIL,email,social,Competitor_KW_BMM,/collections/moisturisers,MOBILE,11,1,0,621,0,,,AUS,
sess_664681,2024/02/22,,Google,(none),Brand_KW_Exact ,/products/vitamin-c-serum,mobile,15,1,0,407,0,,usr_88227,United States,new
sess_978417,11-Nov-2024,paid_social,google,(none),Generic_Skincare_Broad,/landing/new-in,,12,1,0,379,0,,usr_19861,UK,New
sess_704217,,email,(direct),none,DPA_AllProducts_Q4,/products/vitamin-c-serum,Mobile,5,1,0,460,0,,usr_71896,Australia,NEW
sess_917814,2024-11-06,Organic_Search,bing,email,Brand_KW_Exact,/products/retinol-night-cream,,2,1,0,648,0,,usr_78602,United Kingdom,NEW
sess_841251,2024-06-02,EMAIL,,none,Generic_Skincare_Broad,/products/retinol-night-cream,Desktop,14,1,0,252,0,,usr_12151,UK,
sess_627664,08-27-2024,email,(direct),none,Retargeting_Cart_Feb24,/,,12,1,0,248,0,,usr_66266,Australia,New
sess_439479,2024-05-03,PAID_SEARCH,,none,Conversion_NightCream_Q3,/,mob,4,1,0,,0,,usr_59458,United Kingdom,returning
sess_173791,2024-03-20,referral,bing,social,Generic_Skincare_Broad,/products/hyaluronic-acid,Desktop,13,1,0,58,1,59.06,usr_49807,,new
sess_187997,2024/04/07,email,google,organic,Shopping_Moisturisers,,mobile,10,1,0,840,0,,usr_88346,,returning
sess_318804,2024/07/29,,Google,cpc,Shopping_Moisturisers,/collections/moisturisers,tablet,15,1,0,134,0,,usr_78084,Australia,NEW
sess_345961,01-04-2024,Organic_Search,META,organic,Awareness_Serum_Jan24 ,/collections/serums,mob,13,1,0,677,0,,usr_44530,,new
sess_116202,2024/10/31,paid_social,unknown,cpc,NULL,/landing/summer-sale,,14,1,0,267,0,,usr_13597,United Kingdom,returning
sess_712800,28/11/2024,referral,pinterest,none,Retargeting_Cart_Feb24,NULL,mob,5,1,0,298,0,,usr_94399,AUS,returning
sess_702394,18-Apr-2024,direct,tiktok,cpc,,/products/vitamin-c-serum,MOBILE,,1,0,843,0,,,AUS,new
sess_901337,2024-06-06,paid_social,pinterest,email,Generic_Skincare_Broad,/collections/eye-care,desktop,3,1,0,277,0,,usr_10974,,new
sess_270373,07/05/2024,paid social,unknown,CPC,Brand_KW_Exact,,MOBILE,8,1,0,566,0,,usr_53733,United Kingdom,
sess_683181,10-21-2024,organic_search,bing,,NULL,/collections/spf,desktop,11,1,0,378,0,,usr_91395,US,
sess_937922,2024-05-24,direct,pinterest,CPC,Generic_Skincare_Broad,/collections/serums,MOBILE,15,1,0,563,0,,usr_61844,,new
sess_428940,07-Dec-2024,Organic_Search,,cpc,Conversion_NightCream_Q3,,tablet,6,1,0,260,0,,usr_66083,Australia,new
sess_424770,10/11/2024,Organic_Search,bing,cpc,,/products/vitamin-c-serum,desktop,11,1,0,130,0,,usr_55286,UK,New
sess_631371,28/05/2024,email,meta,none,,/products/spf50-drops,tablet,8,1,0,212,0,,usr_78507,US,New
sess_839419,09-Jun-2024,email,tiktok,none,DSA_AllProducts,/collections/spf,mobile,12,1,0,717,0,,usr_47901,Ireland,
sess_431619,13/05/2024,paid social,email,,Competitor_KW_BMM,/products/vitamin-c-serum,mobile,6,1,0,340,0,,usr_89539,US,Returning
sess_616165,2024-12-18,Organic_Search,(direct),CPC,Conversion_NightCream_Q3,/products/spf50-drops,,6,1,0,883,0,,usr_19398,,
sess_216681,10-20-2024,paid_search,unknown,,Shopping_Serums,/collections/moisturisers,mobile,6,1,0,513,0,,usr_65881,,new
sess_645742,22/09/2024,,,(none),UGC_Serum_Test,/products/spf50-drops,,-15,1,0,90,0,,,Ireland,New
sess_744532,25-Jan-2024,email,tiktok,(none),BRAND_Awareness_Q2,/collections/moisturisers,mob,9,1,0,105,0,,usr_95064,United Kingdom,New
sess_345182,2024/07/01,email,bing,(none),,/collections/spf,mob,4,1,0,355,0,,,Australia,
sess_688948,2024-11-14,Organic_Search,meta,organic,Competitor_KW_BMM,/products/glow-cream,tablet,12,1,0,489,1,50.05,,GB,NEW
sess_477487,2024/08/24,EMAIL,bing,(none),DSA_AllProducts,/products/retinol-night-cream,,10,1,0,650,0,,usr_31285,,NEW
sess_556801,2024-04-13,paid_search,unknown,social,,/landing/summer-sale,Mobile,9,1,0,212,0,,usr_19659,,new
sess_913183,2024/06/18,email,tiktok,CPC,,NULL,mob,13,1,0,822,0,,usr_18397,AUS,new
sess_540377,11/01/2024,direct,bing,CPC,,/collections/serums,,13,1,0,462,0,,usr_33528,GB,new
sess_211788,04-01-2024,paid_search,tiktok,none,Brand_KW_Exact ,/,tablet,2,1,0,900,0,,,United Kingdom,New
sess_511844,09-07-2024,EMAIL,tiktok,referral,retargeting_cart_feb24,/products/spf50-drops,mob,9,1,0,471,1,102.62,usr_83745,UK,new
sess_695142,2024/08/20,PAID_SEARCH,tiktok,cpc,BRAND_Awareness_Q2,,,4,1,0,200,0,,usr_66831,UK,
sess_829665,2024/10/14,paid_search,unknown,referral,Generic_Skincare_Broad,/products/spf50-drops,Mobile,7,1,0,527,0,,,US,new
sess_989283,16/06/2024,paid_social,google,none,Competitor_KW_BMM,collections/serums,mob,9,1,0,798,0,,,GB,New
sess_827766,2024/07/26,Organic_Search,unknown,social,,/landing/summer-sale,mobile,6,1,0,888,0,,usr_28861,Australia,
sess_706303,06-18-2024,paid_social,(direct),CPC,LookAlike_SPF_Apr24,/,MOBILE,9,1,0,412,0,,usr_10641,,New
sess_150070,11-30-2024,paid_search,bing,,Generic_Skincare_Broad,/collections/moisturisers,,10,1,0,757,0,,usr_62630,Australia,Returning
sess_531941,06-04-2024,referral,,referral,Awareness_Serum_Jan24,/products/vitamin-c-serum,Desktop,8,1,0,158,0,,usr_62450,Ireland,Returning
sess_952546,08-09-2024,Organic_Search,(direct),,,/collections/serums,,,1,0,896,0,,usr_67058,Ireland,New
sess_819625,06-11-2024,email,,,UGC_Serum_Test,/collections/moisturisers,,10,1,0,99,0,,usr_58207,UK,New
sess_439036,27-Apr-2024,EMAIL,pinterest,referral,Prospecting_Glow_Mar24,,desktop,4,1,0,,0,,usr_89978,,
sess_247865,2024/07/30,organic_search,unknown,referral,LookAlike_SPF_Apr24,/collections/spf,mob,11,1,0,462,0,,,Australia,
sess_187524,03/06/2024,direct,bing,(none),Shopping_Moisturisers,/products/glow-cream,MOBILE,6,1,0,192,0,,usr_41444,United States,New
sess_620301,2024-01-01,referral,tiktok,(none),Awareness_Serum_Jan24,/landing/summer-sale,mobile,11,1,0,416,0,,usr_12743,US,new
sess_117318,12-11-2024,paid_social,tiktok,email,Brand_KW_Exact,/products/glow-cream,Desktop,6,1,0,148,0,,usr_73053,Australia,new
sess_760159,05/04/2024,PAID_SEARCH,META,,LookAlike_SPF_Apr24,/collections/serums,MOBILE,7,1,0,630,1,98.37,usr_89025,UK,new
sess_870433,2024/08/23,referral,tiktok,none,retargeting_cart_feb24,/landing/new-in,mob,6,1,0,452,0,,usr_11412,Australia,
sess_744887,2024/03/27,paid social,google,cpc,,/collections/moisturisers,,10,1,0,214,0,,,United Kingdom,
sess_983927,2024-11-28,,unknown,cpc,Awareness_Serum_Jan24 ,collections/serums,mob,3,1,0,259,0,,usr_80902,Ireland,
sess_352806,16-Nov-2024,EMAIL,META,none,Shopping_Serums,/collections/moisturisers,Desktop,13,1,0,654,0,,usr_63490,US,new
sess_495106,06-22-2024,,META,organic,,/collections/serums,desktop,,1,0,297,0,,usr_10617,United States,Returning
sess_403642,13/02/2024,organic_search,google,referral,,/products/glow-cream,tablet,10,1,0,742,1,115.93,,,
sess_216890,2024-07-28,paid social,bing,organic,Brand_KW_Exact ,/collections/moisturisers,desktop,,1,0,710,0,,usr_51960,US,Returning
sess_266446,2024/03/30,email,meta,social,RLSA_CartAbandoners,collections/serums,Desktop,7,1,0,893,0,,usr_75592,AUS,Returning
sess_749877,2024/01/31,,unknown,organic,RLSA_CartAbandoners,/products/vitamin-c-serum,mobile,13,1,0,122,0,,usr_58588,Ireland,NEW
sess_634115,24/03/2024,email,email,none,Brand_KW_Exact,/products/hyaluronic-acid,MOBILE,9,1,0,,0,,usr_92955,US,NEW
sess_928749,23-Aug-2024,organic_search,,referral,Awareness_Serum_Jan24,/landing/new-in,tablet,2,1,0,578,0,,usr_49068,GB,New
sess_415508,29-Apr-2024,paid social,(direct),CPC,Conversion_NightCream_Q3,,mobile,1,1,1,,0,,usr_65023,United States,
sess_370868,23-Feb-2024,Organic_Search,google,organic,NULL,/,MOBILE,10,1,0,392,0,,usr_27758,United Kingdom,NEW
