report_date,account_id,account_name,campaign_name,campaign_objective,adset_name,ad_name,placement,impressions,reach,clicks,spend_gbp,ctr_pct,cpc_gbp,conversions,conversion_value_gbp,roas,frequency,currency 
2024-10-09,act_6853358,Luminae Beauty Ltd,Conversion_NightCream_Q3,BRAND_AWARENESS,AdSet_35-44F,Ad_Carousel_Serum,Feed,2162,1704,52,308.33,2.41,5.93,6,508.53,1.65,,GBP
08-08-2024,act_6946771,Luminae Beauty Ltd,,CONVERSIONS,AdSet_18-24F,Ad_Static_SPF,,49650,36203,218,222.09,0.44,1.02,24,887.09,3.99,1.37,GBP
2024-09-18,act_1339874,Luminae Beauty Ltd,NULL,,AdSet_25-34F,Ad_Carousel_Serum,REELS,10547,9496,60,261.25,0.57,4.35,4,,0.95,1.11,GBP 
17/07/2024,act_5002298,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_35-44F,Ad_Static_SPF,Reels,6409,5328,,385.24,1.28,4.7,7,437.92,1.14,1.2,GBP
2024/03/08,act_3632677,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_25-34F,Ad_UGC_1,Feed,24512,,775,227.63,3.16,0.29,40,3507.54,,1.43,gbp
,act_1792973,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Video_Glow,,24260,21611,1136,488.63,4.68,0.43,45,2434.09,4.98,1.12,GBP
30-Oct-2024,act_1571704,Luminae Beauty Ltd,NULL,Traffic,AdSet_lookalike_purchasers,Ad_UGC_1,Audience Network,8818,7806,,442.9,4.0,1.25,27,615.5,1.39,1.13,gbp
12-Jan-2024,act_6530921,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Audience Network,2873,2493,33,122.15,,3.7,0,0.0,,1.15,GBP
22/11/2024,act_6423070,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,CONVERSIONS,AdSet_25-34F,Ad_Video_Glow,stories,46553,33446,1724,195.92,3.7,,87,5410.76,27.62,1.39,
03/11/2024,act_5007449,Luminae Beauty Ltd,NULL,,AdSet_18-24F,Ad_Carousel_Serum,Audience Network,19799,19767,960,165.07,4.85,0.17,,5777.88,35.0,1.0,GBP
07/06/2024,act_1659999,Luminae Beauty Ltd,BRAND_Awareness_Q2,CONVERSIONS,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Audience Network,3374,2557,40,445.54,1.19%,11.14,0,0.0,,1.32,GBP
10/10/2024,act_8344711,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_18-24F,Ad_UGC_2,Audience Network,39120,34651,506,52.93,1.29,0.1,25,1101.85,20.82,1.13,GBP
07-03-2024,act_9441179,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_35-44F,Ad_Static_SPF,stories,49905,46356,1532,437.98,3.07,0.29,175,11434.85,26.11,1.08,GBP 
11/10/2024,act_9747293,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_25-34F,Ad_Carousel_Serum,Stories,40210,36450,1069,468.89,2.66,0.44,0,0.0,,1.1,gbp
12/04/2024,act_8918382,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_retarget_visitors,Ad_Carousel_Serum,Audience Network,7220,4604,124,310.21,1.72,2.5,11,482.34,1.55,1.57,
2024/12/29,act_3690231,Luminae Beauty Ltd,retargeting_cart_feb24,TRAFFIC,,Ad_UGC_2,Feed,37543,30317,1372,200.67%,3.65,0.15,141,3717.43,18.53,1.24,gbp
02/02/2024,act_4851202,Luminae Beauty Ltd,BRAND_Awareness_Q2,CONVERSIONS,AdSet_18-24F,Ad_Carousel_Serum,Reels,8448,8133,62,248.69,0.73,4.01,1,20.3,0.08,1.04,GBP 
20-Sep-2024,act_7485198,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_18-24F,Ad_UGC_2,stories,6519,6392,243,341.71,3.73,1.41,13,1029.68,3.01,1.02,
04-28-2024,act_5646375,Luminae Beauty Ltd,,TRAFFIC,AdSet_18-24F,Ad_Static_SPF,Reels,14420,9254,154,472.81,,3.07,3,127.38,0.27,1.56,
09-22-2024,act_1219590,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_18-24F,Ad_Carousel_Serum,Stories,2439,1546,11,368.09,0.45,33.46,1,46.75,0.13,1.58,
2024-01-13,act_4602312,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_25-34F,Ad_UGC_2,Reels,48130,34918,756,464.3,1.57,0.61,65,5254.57,11.32,1.38,
2024/12/22,act_9166698,Luminae Beauty Ltd,,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,Stories,6011,4199,84,301.63,1.4,3.59,-9,399.67,1.33,1.43,GBP
08-24-2024,act_4868159,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_retarget_visitors,Ad_UGC_1,Reels,23902,20765,336,440.14,1.41,1.31,27,1106.59,2.51,1.15,
2024/03/26,act_2095252,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_35-44F,Ad_Carousel_Serum,Feed,30982,23975,918,333.1,2.96,0.36,71,5722.7,17.18,1.29,GBP
2024/06/19,act_4337385,Luminae Beauty Ltd,Retargeting_Cart_Feb24,CONVERSIONS,AdSet_retarget_visitors,Ad_UGC_2,Reels,24442,22243,285,237.43,1.17,,3,76.35,0.32,1.1,GBP
,act_6071255,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,CONVERSIONS,AdSet_retarget_visitors,Ad_Carousel_Serum,Feed,14776,10899,261,,1.77,1.44,27,1291.15,3.44,1.36,GBP 
30/09/2024,act_4399147,Luminae Beauty Ltd,retargeting_cart_feb24,Traffic,AdSet_25-34F,Ad_Carousel_Serum,REELS,6548,4037,131,64.83,2.0,0.49,7,335.87,5.18,1.62,GBP 
24-May-2024,act_5831457,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_retarget_visitors,Ad_UGC_1,Feed,36695,22357,1659,231.71,4.52,0.14,37,919.65,3.97,1.64,
2024/03/30,act_7022762,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_35-44F,Ad_Video_Glow,feed,3836,3326,101,438.27,2.63,4.34,1,40.8,0.09,1.15,
2024-05-07,act_1383720,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_18-24F,Ad_UGC_1,,43272,39921,1985,,4.59,0.01,64,3526.36,137.43,1.08,GBP 
21-Aug-2024,act_6181801,Luminae Beauty Ltd,Awareness_Serum_Jan24,conversions,AdSet_35-44F,Ad_UGC_2,Reels,11915,,288,355.32,2.42,1.23,15,299.99,0.84,1.08,GBP 
16/10/2024,act_5844172,,DPA_AllProducts_Q4,TRAFFIC,AdSet_retarget_visitors,Ad_UGC_2,REELS,44042,28466,662,370.28,1.5,0.56,,550.85,1.49,1.55,GBP
17-Dec-2024,act_5454234,Luminae Beauty Ltd,Retargeting_Cart_Feb24,BRAND_AWARENESS,,Ad_Static_SPF,feed,39123,38672,158,364.75,0.4,2.31 ,16,1166.8,3.2,1.01,
24/03/2024,act_4140095,Luminae Beauty Ltd,,,AdSet_25-34F,Ad_UGC_2,REELS,38319,35150,971,176.47,2.53,0.18,104,5332.29,30.22,1.09%,GBP 
03-02-2024,,Luminae Beauty Ltd,,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,stories,22053,21723,857,168.02,3.89,0.2,39,1337.8,7.96,1.02,GBP
2024/06/14,act_7990142,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_25-34F,Ad_Static_SPF,,6613,5955,270,453.35,4.08%,1.68,26,,1.36%,1.11,
2024/07/02,act_2426236,Luminae Beauty Ltd,retargeting_cart_feb24,Traffic,AdSet_18-24F,Ad_Carousel_Serum,REELS,29603,27230,1339,254.4,4.52,0.19,91,2352.21,9.25,,
11/02/2024,act_5202795,Luminae Beauty Ltd,BRAND_Awareness_Q2,TRAFFIC,AdSet_25-34F,Ad_Video_Glow,Reels,16101,10216,,46.34,3.93,0.07,31,2680.62,57.85,1.58,GBP
,act_9974756,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_18-24F,Ad_UGC_1,Reels,28330,18529,1093,257.8,3.86,0.24,,8330.57,32.31,1.53,GBP 
,act_9411958,Luminae Beauty Ltd,BRAND_Awareness_Q2,conversions,AdSet_18-24F,Ad_UGC_2,Audience Network,6659,5967,,360.03,1.7,,1,83.95,0.23,1.12,
07-24-2024,act_3000485,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_UGC_2,,30187,20237,1161,250.15,,0.22,33,1973.31,7.89,1.49,GBP 
2024/03/24,act_9262319,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_retarget_visitors,Ad_Static_SPF,feed,23358,16795,416,,1.78,0.77,33,2841.54,8.84,1.39,GBP
2024/06/17,act_5538475,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_35-44F,Ad_UGC_2,Reels,27827,,1235,42.11,4.44,0.03,83,4858.05,115.37,1.07,
25/01/2024,act_9178840,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_Video_Glow,Audience Network,,13080,556,42.05,3.42,0.08,44,3033.85,72.15,1.24,GBP 
22-Jan-2024,act_2902675,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,Ad_Static_SPF,Feed,4879,3081,224,141.62,4.59,0.63,6,218.67,1.54,1.58,GBP 
2024/12/30,act_1170020,Luminae Beauty Ltd,BRAND_Awareness_Q2,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,Stories,23944,14565,532,191.01,2.22,0.36,26,2068.09,10.83,,GBP
2024/09/06,act_8283894,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_18-24F,Ad_UGC_1,Audience Network,14254,9577,150,290.7,1.05,1.94,10,235.41,0.81,1.49,gbp
2024/08/10,act_8507258,Luminae Beauty Ltd,DPA_AllProducts_Q4,conversions,AdSet_25-34F,Ad_Video_Glow,feed,25939,21281,1167,312.31,4.5,0.27,98,6176.5,19.78,1.22,GBP 
20/12/2024,act_3627094,Luminae Beauty Ltd,NULL,,AdSet_25-34F,,stories,34989,34419,227,167.72,,0.74,26,,9.24,1.02,
04/03/2024,act_3515373,Luminae Beauty Ltd,NULL,Traffic,AdSet_retarget_visitors,Ad_Video_Glow,REELS,38277,33974,529,43.86,1.38,0.08,10,,9.02,1.13,GBP
2024/09/21,act_7655454,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_lookalike_purchasers,Ad_UGC_2,Stories,34591,28260,633,453.71,1.83,0.72,74,,13.57,1.22,gbp
31/05/2024,act_7426169,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_18-24F,Ad_Video_Glow,feed,24748,19708,1168,237.72,4.72,0.2,98,5333.51,22.44,1.26,GBP
2024-10-16,act_8592541,Luminae Beauty Ltd,,conversions,AdSet_18-24F,Ad_Carousel_Serum,,10707,7317,378,75.08,3.53,0.2,0,0.0,,1.46,
08-Dec-2024,act_7463420,Luminae Beauty Ltd,,TRAFFIC,AdSet_35-44F,Ad_Video_Glow,Reels,37379,33655,283,10.54,0.76,0.04,,1003.92,95.25,1.11,
2024/03/21,act_4918187,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_18-24F,Ad_Carousel_Serum,feed,21576,16026,886,333.36,4.11,0.38,55,1014.51%,3.04,1.35,gbp
2024-07-06,act_6582618,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_25-34F,Ad_UGC_1,,49003,41178,861,19.91,1.76$,0.02,41,1166.77,58.6,1.19,GBP
16/10/2024,act_8782521,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,Ad_UGC_1,Stories,36177,31924,708,114.98,1.96,0.16,23,2032.67,,1.13,GBP
2024/07/04,act_5196017,Luminae Beauty Ltd,,Traffic,AdSet_25-34F,Ad_UGC_1,Audience Network,1785,1103,47,497.93,2.63,10.59,5,246.87,0.5,1.62,gbp
05-17-2024,act_9869854,Luminae Beauty Ltd,NULL,conversions,AdSet_25-34F,Ad_UGC_2,feed,40890,32289,1248,115.39$,3.05,0.09,,2646.11,22.93,1.27,
2024-03-14,act_1571213,Luminae Beauty Ltd,LookAlike_SPF_Apr24,conversions,AdSet_18-24F,Ad_UGC_1,Reels,24910,15269,-1195,437.64,4.8,0.37,133,10782.03,24.64,1.63,GBP 
24-Feb-2024,act_2364137,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_25-34F,Ad_Static_SPF,Stories,28669,18878,909,474.65,3.17,0.52,,1552.14,3.27,1.52,GBP
03/06/2024,act_7469861,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,,AdSet_18-24F,Ad_UGC_2,Audience Network,30041,26105,1043,28.45,3.47,0.03,66,2366.75,83.19$,1.15,GBP 
08/09/2024,act_7729093,Luminae Beauty Ltd,LookAlike_SPF_Apr24,conversions,AdSet_35-44F,Ad_Static_SPF,Audience Network,45804,29350,2190,26.54,4.78,0.01,139,9020.56,339.89,1.56,GBP
2024-11-18,act_5738819,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_lookalike_purchasers,Ad_Static_SPF,feed,47501,31836,2156,174.23,4.54,0.08,81,5526.99,31.72,1.49,GBP 
10-Apr-2024,act_7361902,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_UGC_1,feed,43409,26091,1898,220.95,4.37,0.12,56,3974.01,17.99,1.66,GBP 
2024/12/14,act_4640366,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_lookalike_purchasers,Ad_Static_SPF,Stories,9251,8324,201,139.91,2.17,0.7,23,1849.82,13.22,1.11,GBP
2024-03-03,act_7723860,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_35-44F,Ad_UGC_2,,49693,38959,507,401.23,1.02,0.79,12,618.88,1.54,1.28,gbp
21/08/2024,act_2445710,Luminae Beauty Ltd,Conversion_NightCream_Q3,BRAND_AWARENESS,AdSet_18-24F,Ad_Carousel_Serum,Reels,37978,29259,1503,470.76,3.96,0.31,23,1804.6,3.83,1.3,GBP
10-07-2024,act_1153558,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_retarget_visitors,,stories,46158,45653,325,68.22,0.7,0.21,,1025.67,15.03,1.01,
11/08/2024,act_3750403,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_retarget_visitors,Ad_Static_SPF,,41698,26807,920,319.76,2.21,0.35,85,2070.55,6.48,1.56,GBP 
,act_6151985,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_35-44F,Ad_Video_Glow,stories,34572,25610,846,272.47,2.45,0.32$,-32,1623.85,5.96,1.35,GBP
2024-04-05,act_2655536,Luminae Beauty Ltd,retargeting_cart_feb24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Stories,12683,12110,516,452.73,4.07,0.88,31,1978.96,4.37,1.05,
05/07/2024,act_6408249,Luminae Beauty Ltd,NULL,,AdSet_lookalike_purchasers,Ad_Video_Glow,Audience Network,7830,6439,220,218.87,2.81,0.99,22,1977.13,9.03,1.22,
06-27-2024,act_4199413,Luminae Beauty Ltd,Conversion_NightCream_Q3,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_1,stories,44422,38861,1747,69.53,3.93,0.04,145,9553.1,,1.14,GBP
2024-03-30,act_2979380,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,,AdSet_18-24F,Ad_Carousel_Serum,Reels,25163,23153,377,5.95,1.5,0.02,29,753.47,126.63,1.09,gbp
2024-02-03,act_7724838,Luminae Beauty Ltd,UGC_Serum_Test,conversions,,Ad_Video_Glow,stories,9136,5759,,295.98,3.48,0.93,2,116.11,0.39,1.59,gbp
29-Nov-2024,act_6754825,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_25-34F,Ad_UGC_2,stories,21998,21484,375,,1.7,0.56,0,0.0,,1.02,GBP
2024-02-15,act_3386262,Luminae Beauty Ltd,NULL,CONVERSIONS,AdSet_retarget_visitors,Ad_Video_Glow,Audience Network,27380,21205,527,76.02,1.92,0.14,15,711.5,,1.29,GBP 
16-Sep-2024,act_2727657,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_UGC_1,Audience Network,37345,27504,165,72.11,0.44,0.44,16,,7.68,1.36 ,gbp
2024-03-22,act_6705457,Luminae Beauty Ltd,LookAlike_SPF_Apr24,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,Audience Network,28288,26315,1078,73.48,3.81,0.07,76,2916.15,,1.07,gbp
01/10/2024,act_9482295,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,feed,,,204,375.15,0.55,1.84,2,46.35,0.12,1.04,GBP
2024/01/14,act_7743845,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,Traffic,AdSet_35-44F,Ad_Carousel_Serum,,31968,20144,1006,276.47,3.15,0.27,23,1600.17,5.79,1.59,gbp
2024-10-09,act_9161411,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_18-24F,Ad_Video_Glow,,32568,21197,199,275.72,0.61,1.39,11,623.08,2.26,1.54,
05/02/2024,act_1291542,Luminae Beauty Ltd,BRAND_Awareness_Q2,TRAFFIC,AdSet_25-34F,Ad_Static_SPF,Feed,45560,42372,1137,84.82,2.5,0.07,89,4986.29,58.79,1.08,GBP 
02-27-2024,act_4180795,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_lookalike_purchasers,Ad_UGC_2,REELS,9058,8634,364,99.73,4.02,0.27,1,66.1,0.66,1.05,GBP
02/03/2024,act_5321494,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_18-24F,Ad_Carousel_Serum,stories,49366,41619,1451,477.83,2.94,0.33,136,3254.2,6.81,1.19,
2024-09-23,act_4178367,,,,AdSet_25-34F,Ad_UGC_1,REELS,4083,2482,191,469.49,4.68,2.46,6,288.18,0.61,1.65,
26/08/2024,act_7278887,Luminae Beauty Ltd,LookAlike_SPF_Apr24,,AdSet_35-44F,Ad_UGC_1,Stories,35984,27789,1068,47.73,2.97,0.04,94,7020.7,147.09,1.29,GBP
2024/01/02,act_8734379,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_25-34F,Ad_Static_SPF,,29601,27339,260,258.98,0.88,1.0,16,473.19,1.83,1.08 ,gbp
2024-06-02,act_7879608,Luminae Beauty Ltd,retargeting_cart_feb24,TRAFFIC,AdSet_35-44F,Ad_UGC_2,Audience Network,15564,11208,731,83.14,4.7,0.11,,5487.44,66.0,1.39,gbp
,act_5793595,Luminae Beauty Ltd,NULL,Traffic,AdSet_25-34F,Ad_Carousel_Serum,REELS,-46657,34824,1980,224.16,4.24,0.11,173,4817.74,21.49,1.34,
2024/04/19,act_8517271,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_retarget_visitors,Ad_UGC_2,Reels,34019,29546,345,355.82,1.01,1.03,28,635.7,1.79,,GBP
27/08/2024,act_4731275,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_25-34F,Ad_Video_Glow,,,9954,-108,135.57 ,0.99,1.26,3,142.7,1.05,1.09,
2024-07-19,act_7166671,Luminae Beauty Ltd,NULL,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_2,,44073,37582,1111,386.88,,0.35,124,2665.69,6.89,1.17,GBP 
2024/04/07,act_5345832,Luminae Beauty Ltd,,TRAFFIC,AdSet_lookalike_purchasers,Ad_UGC_2,Feed,42582,35452,1441,74.02,3.38,0.05,24,1327.01,17.93,1.2,
,act_5115460,Luminae Beauty Ltd,LookAlike_SPF_Apr24,TRAFFIC,AdSet_25-34F,Ad_Static_SPF,Reels,38574,28688,174,191.45,0.45,1.1,0,0.0,,1.34,GBP
2024/12/22,act_3439845,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_18-24F,Ad_Static_SPF,,20495,18048,996,13.84,4.86,0.01,73,,183.14,,gbp
11-27-2024,act_9854088,Luminae Beauty Ltd,Awareness_Serum_Jan24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_1,Reels,10545,8531,337,407.96,3.2,1.21,7,148.66,0.36,1.24,
24-Aug-2024,act_4202903,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_35-44F,Ad_Video_Glow,Reels,29947,19464,1035,40.41,3.46,0.04,15,303.21,7.5,1.54,GBP
04-Dec-2024,act_4319596,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_lookalike_purchasers,Ad_Carousel_Serum,,7873,7038,-376,245.0,4.78,0.65,10,623.24,2.54,1.12,GBP
30/01/2024,act_9446048,Luminae Beauty Ltd,BRAND_Awareness_Q2,CONVERSIONS,AdSet_25-34F,Ad_UGC_2,Stories,34141,30060,1271,235.57,3.72,0.19,8,514.88,2.19,1.14,GBP
02-18-2024,act_7620668,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_retarget_visitors,Ad_Static_SPF,,9535,5965,365,166.63,3.83,0.46,22,868.77,,1.6,
27/11/2024,act_5363842,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_lookalike_purchasers,Ad_Static_SPF,Reels,16777,10616,,134.48,2.43,0.33,41,2482.53,18.46,1.58,gbp
2024/12/12,act_4414789,Luminae Beauty Ltd,DPA_AllProducts_Q4,CONVERSIONS,AdSet_18-24F,Ad_Static_SPF,REELS,41536,32802,366,393.74,0.88,1.08,16,1275.46,3.24,1.27,GBP
16/03/2024,act_4978023,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,Stories,22921,16996,483,46.28,2.11,0.1,14,793.58,17.15,1.35,GBP
01-24-2024,act_1813583,Luminae Beauty Ltd,,Traffic,AdSet_25-34F,Ad_UGC_2,,39230,31928,351,168.02,0.89,0.48,37,3145.85,18.72,1.23,GBP
23/03/2024,act_8648556,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_retarget_visitors,Ad_Video_Glow,feed,-8222,7920,272,288.92,3.31,1.06$,28,819.04,2.83,1.04,GBP
30-Oct-2024,act_6751232,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_UGC_1,stories,6053,5638,43,,0.71,5.45,2,,0.25$,1.07,GBP
2024-12-18,act_4000339,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,REELS,11963,10805,517,311.73,4.32,0.6,27,549.75,1.76,1.11,
2024/04/22,act_6364214,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,conversions,AdSet_35-44F,Ad_UGC_1,feed,36015,32779,160,20.6,0.44,0.13,12,921.53,44.73,1.1,
26/07/2024,act_5763068,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_35-44F,Ad_UGC_1,feed,44102,39133,1202,446.02,2.73,0.37,86,4861.32,10.9,1.13,GBP
2024-09-27,act_5077781,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_25-34F,Ad_UGC_1,feed,10510,7052,321,265.01,3.05,0.83,4,149.11,0.56,1.49,GBP
05/03/2024,act_8157778,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_35-44F,Ad_Static_SPF,REELS,42680,38506,1481,,3.47,0.11,72,6097.57,37.92,1.11,GBP
2024/12/11,act_4785720,Luminae Beauty Ltd,,CONVERSIONS,AdSet_18-24F,Ad_UGC_1,feed,10705,10461,349,208.45,3.26,0.6,15,554.25,2.66,1.02,GBP
14/05/2024,act_2826497,Luminae Beauty Ltd,DPA_AllProducts_Q4,TRAFFIC,AdSet_retarget_visitors,Ad_UGC_1,Feed,22257,13424,44,499.41,0.2,11.35,,58.2,0.12,1.66,GBP
09/09/2024,act_1600791,Luminae Beauty Ltd,,,AdSet_lookalike_purchasers,Ad_Carousel_Serum,Feed,1616,1465,41,343.49,2.54,8.38,3,229.52,0.67,1.1,GBP
2024/06/15,act_1004459,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_25-34F,Ad_Carousel_Serum,Feed,48658,35144,2297,99.97,,0.04,27,974.46,9.75,1.38,GBP
2024-09-21,act_2900155,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_25-34F,Ad_UGC_2,feed,20465,19270,657,126.53,3.21,0.19,,1064.44,8.41,1.06,GBP
2024/11/28,act_3096652,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_25-34F,Ad_UGC_2,feed,48863,36938,-2402,290.33,4.92,0.12,154,4759.98,16.4,1.32,GBP
2024/10/25,act_3378638,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_lookalike_purchasers,Ad_Video_Glow,Audience Network,10022,7042,429,154.41,4.28,0.36,,1475.97,,1.42,GBP
19-Apr-2024,act_9253782,Luminae Beauty Ltd,NULL,Traffic,AdSet_lookalike_purchasers,Ad_Video_Glow,,17850,12034,54,47.02,0.3,0.87,0,,,1.48,
2024-01-13,act_8827287,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_25-34F,Ad_Video_Glow,REELS,13867,9416,168,411.2,1.21,2.45,6,510.2,1.24,1.47,GBP
27-Mar-2024,act_5661031,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_2,REELS,6892,6682,117,309.41,1.7,2.64,0,0.0,,1.03,GBP
08/03/2024,act_8232391,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_35-44F,Ad_Video_Glow,Stories,2110,1423,-86,478.69,4.08%,5.57,1,,0.11,,GBP 
07-29-2024,act_9355770,Luminae Beauty Ltd,DPA_AllProducts_Q4,TRAFFIC,AdSet_lookalike_purchasers,Ad_Carousel_Serum,,11362,6913,246,68.2 ,2.17,0.28,24,,26.15,1.64,
29/06/2024,,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_UGC_2,Reels,12590,10506,599,19.62,4.76,0.03,50,3579.32,182.43,1.2,GBP 
06/11/2024,act_8094333,Luminae Beauty Ltd,LookAlike_SPF_Apr24,CONVERSIONS,AdSet_25-34F,Ad_UGC_2,,35435,31173,1742,14.78,4.92,0.01,173,6999.69,473.59,1.14,
06-May-2024,act_6879817,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_retarget_visitors,Ad_Carousel_Serum,Stories,45183,36332,1890,140.75,4.18,0.07,157,4848.54,34.45,1.24,GBP 
2024-10-19,act_6946470,Luminae Beauty Ltd,Conversion_NightCream_Q3,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Video_Glow,Feed,19951,18691,,73.93,4.46,0.08,86,2590.01,35.03,1.07,GBP
2024-11-25,act_1142943,Luminae Beauty Ltd,Retargeting_Cart_Feb24,CONVERSIONS,AdSet_35-44F,Ad_Video_Glow,,37057,25792,-290,431.19,0.78,1.49,16,399.78,0.93,1.44,GBP
