Date,Customer_ID,Campaign,Network,Match_Type,Keyword,Impressions,Clicks,Cost_GBP,CTR,Avg_CPC,Conversions,Conv_Value_GBP,Conv_Rate_Pct,Quality_Score,Impression_Share_Pct,Device,Currency_Code 
,184-250-2623,RLSA_CartAbandoners,Display,Broad,,18841,21,4.36,0.11,0.21,2,139.12,9.52,N/A,79.6%,DESKTOP,GBP
2024-06-13,696-897-9655,Generic_Skincare_Broad,SHOPPING,BMM,,,2023,,5.07,0.06,138,,6.82,6,63.8,,GBP
17-Mar-2024,573-450-6630,brand_kw_exact,Display,,hyaluronic acid,10804,575,408.86,5.32,0.71,22,1084.56,3.83,1,63.3,Tablet,GBP
17-Sep-2024,948-337-7657,Competitor_KW_BMM,search,Exact,best serum uk,14364,816,245.81,5.68,0.3,33,1582.22,4.04,6,81.7,Tablet,GBP 
18-Apr-2024,310-612-8145,Generic_Skincare_Broad,SHOPPING,BROAD,,5945,395,596.87,6.64,1.51,23,825.92,5.82%,2,22.8,DESKTOP,GBP 
19-Oct-2024,802-365-3031,Generic_Skincare_Broad,SHOPPING,exact,spf drops,24001,809,256.09,3.37,0.32,20,405.98,2.47,8,19.7,,gbp
01-01-2024,575-975-2045,Shopping_Serums,Shopping,BMM,,15024,534,8.23,3.55,0.02,46,,8.61,4,26.8,Tablet,
15-Sep-2024,782-667-1650,,SHOPPING,BROAD,spf drops,19469,1287,558.88,6.61,0.43,12,876.12,0.93,8,,,GBP 
01-05-2024,134-491-7571,Shopping_Moisturisers,search,,best serum uk,36209,538,308.02,1.49,0.57,,1295.96,3.72,10,56.5,Desktop,GBP
02-25-2024,743-248-4440,brand_kw_exact,SHOPPING,BROAD,spf drops,21806,1206,83.86,5.53,0.07,62,2029.03,,,31.5,,GBP
08-13-2024,121-374-1637,RLSA_CartAbandoners,Shopping,,,4025,100,14.36,2.48,0.14,10,342.63,10.0,8,,Tablet,gbp
06/06/2024,,brand_kw_exact,,exact,vitamin c serum,7721,73,433.18,0.95,5.93,1,71.04,1.37,7,12.4,Tablet,
2024-08-18,270-466-3823,,,BMM,glow cream,3644,51,349.11,1.4,6.85,5,162.38,,9,27.1,Desktop,GBP 
01-Jan-2024,271-535-9398,Generic_Skincare_Broad,Display,Exact,,34931,284,514.88,0.81,1.81,11,911.95,3.87,,59.7 ,Mobile,
29-Jul-2024,523-411-6213,brand_kw_exact,,BMM,skincare routine,19834,857,424.47,4.32,0.5,64,,7.47,4,68.2,mobile,
11/09/2024,683-596-8346,Generic_Skincare_Broad,Display,,spf drops,23359,1098,169.56,4.7,0.15,109,3615.62,9.93,2,84.1,,GBP 
05/10/2024,825-268-6468,brand_kw_exact,Display,exact,retinol cream,-19175,542,14.85,2.83,0.03,45,3747.02,8.3,2,16.6,DESKTOP,
2024-10-26,247-549-5860,Generic_Skincare_Broad,Display,Broad,buy serum online,35208,2598,567.98,7.38,0.22,135,9127.6,5.2,6,11.9,Tablet,GBP
25/10/2024,731-382-6032,Brand_KW_Exact,,exact,buy serum online,22635,1584,419.67,7.0,0.26,8,372.94,0.51,4,31.5,Mobile,
05-11-2024,428-575-1285,,Search,Broad,spf drops,,88,342.39%,7.33,3.89,2,122.5 ,2.27,2,76.9,DESKTOP,GBP
07-Dec-2024,368-817-1859,brand_kw_exact,Shopping,BMM,buy serum online,15899,386,530.69,2.43,1.37,15,,3.89,7,,,
,666-239-6854,Generic_Skincare_Broad,SHOPPING,Broad,skincare routine,14138,24,119.49,0.17,4.98,0,0.0,0.0,5,83.9,,gbp
2024-11-29,234-298-3868,Shopping_Serums,SHOPPING,,spf drops,715,10,330.35,1.4,33.04,1,47.13,10.0,7,64.3,DESKTOP,GBP
28/01/2024,952-591-6150,NULL,SHOPPING,exact,,23645,10,536.83,0.04,53.68,0,0.0,0.0,1,63.3,mobile,GBP
23/07/2024,,brand_kw_exact,search,,,26092,1376,,5.27,0.04,76,2538.54,5.52,,43.3,Mobile,GBP
24-Jul-2024,269-282-7871,Brand_KW_Exact ,Display,,,4398,80,396.34,1.82,4.95,3,,3.75,5,84.5,DESKTOP,gbp
2024-04-19,664-664-8235,DSA_AllProducts,search,Broad,face serum,14217,872,173.83,6.13,0.2,56,4521.96,6.42,9,27.1,DESKTOP,GBP
12-10-2024,720-598-8142,RLSA_CartAbandoners,Shopping,,best serum uk,,1934,253.13,5.45,0.13,180,7568.89,9.31,7,12.6,Mobile,
06/11/2024,847-252-8200,Brand_KW_Exact,SHOPPING,exact,spf drops,27446,1956,345.96,7.13,0.18,121,4493.42,6.19,2,53.4,mobile,GBP
22-Sep-2024,705-499-2214,Generic_Skincare_Broad,Search,,vitamin c serum,6015,299,43.77,4.97,0.15,8,487.17,2.68 ,6,87.2,Desktop,gbp
03-10-2024,861-762-6219,RLSA_CartAbandoners,Display,BROAD,retinol cream,20908,1554,91.29,7.43,0.06,109,7029.93,7.01,6,89.0,Tablet,GBP
10-20-2024,608-163-4493,Brand_KW_Exact,Display,Broad,buy serum online,2904,8,585.54,0.28,73.19,1,77.14,12.5,8,75.5,mobile,gbp
2024/11/29,886-940-6141,Brand_KW_Exact,,BROAD,best serum uk,22945,-349,407.13,1.52,1.17,22,1704.23,6.3,9,31.8,,GBP
02/11/2024,557-143-8571,RLSA_CartAbandoners,Shopping,Exact,glow cream,26297,213,472.51,0.81,2.22,19,595.18,8.92,2,92.9$,Mobile,gbp
06/08/2024,411-774-1952,RLSA_CartAbandoners,Shopping,,glow cream,21163,,404.54,0.6,,12,425.64,9.38,2,47.0,Desktop,
11-12-2024,995-796-5111,Generic_Skincare_Broad,Display,,buy serum online,32836,1764,207.09,5.37,0.12,130,11339.38,7.37,4,25.4,mobile,GBP 
10-31-2024,214-776-8536,Generic_Skincare_Broad,,Exact,hyaluronic acid,6661,245,412.31,3.68,1.68,12,,4.9,4,94.9,Mobile,
17-Apr-2024,847-724-2150,Brand_KW_Exact ,Shopping,BMM,,31326,,226.98,7.07,0.1,137,10397.41,,3,25.2,DESKTOP,GBP
2024-03-25,357-301-9718,,Display,BMM,,38224,1562,562.3,4.09,0.36,100,3941.92,6.4,,64.7,mobile,
2024-06-19,281-743-6325,Brand_KW_Exact,Display,Broad,face serum,,1219,586.01,4.06,0.48,24,544.95,1.97,2,,Tablet,GBP 
16/08/2024,181-350-2420,,,Exact,best serum uk,20157,1419,460.78,7.04,0.32,17,716.14,1.2,,84.5,mobile,GBP
09-30-2024,468-319-7524,Shopping_Moisturisers,SHOPPING,Phrase,,36749,1256,372.47,3.42,0.3,102,3056.05,8.12,,27.5,,GBP 
07-20-2024,952-895-4947,,Shopping,Exact,buy serum online,6424,83,547.11,1.29,6.59,4,79.4,4.82,6,63.1,Desktop,GBP 
15/12/2024,853-402-4963,Brand_KW_Exact ,Shopping,exact,buy serum online,29675,613,243.49,2.07,0.4,14,1212.17,,5,,Tablet,gbp
07-Dec-2024,649-806-9630,RLSA_CartAbandoners,Display,BROAD,glow cream,32428,1999,308.25,6.16,0.15,191,13156.16,9.55,5,44.2$,,
2024-03-22,265-682-7707,Generic_Skincare_Broad,SHOPPING,Exact,retinol cream,38135,1366,307.48,3.58,0.23,18,745.29,1.32,,26.3,Desktop,gbp
07-01-2024,274-731-6796,Generic_Skincare_Broad,search,,retinol cream,30115,1375,106.1,4.57,0.08,17,393.19,1.24,10,28.1,Tablet,GBP 
2024-10-24,796-474-7479,Brand_KW_Exact ,Search,Broad,spf drops,22900,1799,516.03,7.86$,0.29,139,3722.39,7.73,10,62.9,,GBP 
07-15-2024,600-756-8881,Shopping_Serums,Shopping,BMM,retinol cream,22615,969,250.22,4.28,0.26,51,4325.96,5.26,7,21.9,DESKTOP,GBP 
10-Aug-2024,476-170-8576,NULL,Search,Broad,,-39148,2574,370.86,6.58,0.14,162,13912.7,,2,20.0,mobile,
05-25-2024,897-680-2730,brand_kw_exact,Display,,vitamin c serum,27579,1369,227.48,4.96,0.17,10,869.4,0.73,6,46.4,mobile,GBP
12-13-2024,827-532-2580,NULL,,BMM,vitamin c serum,16760,595,175.01,,0.29,17,1428.93,2.86,10,55.0,DESKTOP,gbp
2024/04/08,888-966-3038,Generic_Skincare_Broad,,Broad,,1700,126,201.65,7.41,1.6,1,72.39,0.79,10,65.3,Desktop,GBP
06/11/2024,561-527-1155,Competitor_KW_BMM,search,Exact,skincare routine,10524,421,381.2,4.0,0.91,12,735.31,2.85,9,16.1,Tablet,gbp
03/07/2024,825-222-7811,,Shopping,exact,retinol cream,10496,799,443.4,7.61,0.55,14,700.74,1.75,,49.8,Tablet,GBP 
18-Dec-2024,615-707-4777,Generic_Skincare_Broad,Display,BMM,skincare routine,3879,,287.53,5.8,1.28,8,497.36,3.56,,61.8,Desktop,gbp
13/08/2024,620-219-1165,Brand_KW_Exact,SHOPPING,Exact,skincare routine,32587,2175,55.32,6.67,0.03,215,18694.35,9.89,,32.9,DESKTOP,GBP
2024/01/24,841-428-3224,Shopping_Serums,,Phrase,skincare routine,9275,183,127.49,1.97,0.7,16,1187.41,8.74,9,57.6,,gbp
20-Sep-2024,588-957-9764,DSA_AllProducts,Display,Phrase,face serum,29225,1796,167.72$,6.15,0.09,155,6532.82,8.63,,55.8,mobile,GBP
06/07/2024,839-731-8481,Competitor_KW_BMM,SHOPPING,BROAD,best serum uk,34092,1840,594.53,5.4,0.32,66,1488.12,3.59,10,81.8,Desktop,GBP
2024/03/03,566-782-5351,Competitor_KW_BMM,SHOPPING,BMM,face serum,32147,1332,26.22,4.14,0.02,130,9657.62,9.76,1,72.4,,GBP 
04-Aug-2024,159-519-1257,NULL,,BROAD,buy serum online,31231,749,267.07,2.4,0.36,51,3307.43,6.81,2,92.9,,GBP
08-21-2024,184-841-2723,NULL,Search,Phrase,face serum,38245,1930,348.82,5.05,0.18,6,467.91,0.31,,46.7,,
2024/10/25,313-259-1767,Brand_KW_Exact ,SHOPPING,exact,skincare routine,13288,456,419.27,3.43,0.92,8,519.84,1.75,2,57.7,,GBP
01-Mar-2024,687-283-2959,RLSA_CartAbandoners,,Phrase,retinol cream,15376,291,152.99 ,1.89,0.53,19,1075.66,6.53,6,64.8,mobile,GBP
2024-02-24,696-349-6782,RLSA_CartAbandoners,SHOPPING,Exact,,23138,147,391.13,0.64,2.66,10,680.33,6.8,7,,Mobile,GBP
06-Sep-2024,741-196-4181,Generic_Skincare_Broad,Search,exact,skincare routine,20149,355,351.23,1.76,0.99,7,,1.97,8,,,
27/11/2024,418-357-9850,RLSA_CartAbandoners,Search,,,2094,-126,12.46,6.02,0.1,4,232.25,3.17,10,15.6,Tablet,GBP 
2024/04/22,369-772-9904,DSA_AllProducts,Search,,vitamin c serum,,789,201.31,7.77,0.26,9,663.65,1.14,2,39.7,Tablet,
2024-11-14,722-274-7394,Generic_Skincare_Broad,Display,Phrase,vitamin c serum,9476,403,128.16,4.25,0.32,29,932.1,7.2,1,90.4$,mobile,GBP 
2024-08-16,446-973-4684,Brand_KW_Exact,Shopping,Broad,,-16021,199,581.25,1.24,,18,1473.48,9.05,,21.4,Desktop,GBP 
30/08/2024,749-789-3312,brand_kw_exact,Display,BROAD,glow cream,22307,74,280.8,0.33,3.79,7,157.45,9.46,,84.2,mobile,gbp
20-Nov-2024,778-189-9308,Generic_Skincare_Broad,Search,exact,,36444,1094,129.39,3.0,0.12,42,2216.6,3.84,8,60.8,mobile,gbp
28-Jun-2024,748-793-3596,Shopping_Serums,,exact,spf drops,29783,409,565.42,,,36,1643.7,8.8,4,75.6,Tablet,gbp
14-Oct-2024,773-862-8557,NULL,SHOPPING,BROAD,glow cream,39461,858,233.28,2.17,0.27,28,1413.46,3.26,,46.9,Tablet,
12/03/2024,318-324-8236,,Shopping,BMM,hyaluronic acid,32958,1222,91.0,3.71,0.07,86,6897.09,7.04,3,44.6,,gbp
29-Feb-2024,992-143-6116,NULL,search,Exact,vitamin c serum,36693,474,521.52,1.29,1.1,35,702.04,7.38,8,32.7,Tablet,gbp
2024-03-20,421-531-6563,Brand_KW_Exact ,Shopping,Phrase,skincare routine,7844,179,22.34,2.28,0.12,,939.83,7.82,,93.4,Desktop,GBP
2024-11-13,742-349-5684,Shopping_Moisturisers,Search,,face serum,38321,232,340.3,0.61,1.47,16,710.33,6.9,8,78.4,mobile,
2024-05-11,919-728-3858,,,BROAD,skincare routine,35947,2799,528.71,7.79,0.19,35,1750.81,1.25,2,73.8,DESKTOP,
28-May-2024,465-865-9333,,Search,Broad,retinol cream,33567,617,395.71,1.84,0.64,4,155.66,0.65,4,79.3,Tablet,GBP
2024/09/24,726-455-5083,Generic_Skincare_Broad,Display,BROAD,best serum uk,33667,1573,134.34,4.67,0.09,37,731.02,2.35,1,12.7,mobile,GBP
09-06-2024,997-624-6347,RLSA_CartAbandoners,Search,Broad,hyaluronic acid,6251,403,258.68,6.45,,-20,,4.96,6,84.6,DESKTOP,GBP
05/10/2024,991-132-3653,Brand_KW_Exact ,search,BMM,face serum,18631,477,381.33,2.56,0.8,4,359.32,0.84 ,N/A,83.9,mobile,GBP 
01-26-2024,766-765-2196,Brand_KW_Exact,SHOPPING,,spf drops,15661,1137,196.57,7.26,0.17,16,580.61,1.41,N/A,17.7,,GBP
2024/09/18,577-305-4304,Brand_KW_Exact,Shopping,,skincare routine,-12835,363,305.57,2.83,0.84,30,1916.43,8.26,5,51.2,DESKTOP,GBP
2024/06/23,930-957-7956,NULL,Display,Exact,spf drops,38911,2336,26.9,6.0,0.01,18,1070.61,0.77,N/A,88.1 ,Tablet,gbp
2024/04/29,300-439-3819,brand_kw_exact,Shopping,BROAD,,21631,402,179.88,1.86,0.45,16,948.14,3.98,4,38.8,Tablet,GBP 
2024-03-26,958-874-5989,Brand_KW_Exact,SHOPPING,Exact,best serum uk,9046,164,264.9,1.81,1.62,13,265.57,7.93,3,33.6,Desktop,GBP
20/09/2024,,NULL,search,BMM,retinol cream,8311,320,446.93,3.85,1.4,27,1403.02,8.44$,4,,mobile,gbp
01-13-2024,975-380-2165,Generic_Skincare_Broad,SHOPPING,exact,,35123,2184,485.78,6.22,0.22,139,3280.45,6.36,1,76.1,Mobile,
25/09/2024,608-636-7032,NULL,Search,Phrase,retinol cream,36525,2755,272.31,7.54,0.1,220,18438.81,7.99,3,57.1,Mobile,
05-May-2024,,NULL,Search,Exact,retinol cream,22275,1633,295.23,7.33,0.18,,3937.97,7.72,,49.6,Mobile,GBP
07-Oct-2024,305-699-8990,Competitor_KW_BMM,,BROAD,face serum,9696,559,84.94,5.77,0.15,9,408.87,1.61,6,12.3,,GBP 
15-Jul-2024,846-794-2798,Brand_KW_Exact,Search,,spf drops,29089,,498.9,3.99,0.43,82,2262.74,7.06,2,54.3,,
2024/06/26,614-893-5290,RLSA_CartAbandoners,,,best serum uk,25575,764,477.39,2.99,0.62,-46,3090.33,6.02,9,86.2,mobile,GBP
24/12/2024,380-324-4200,Shopping_Moisturisers,search,BMM,face serum,2808,162,247.63,5.77,1.53,3,76.55,1.85,9,70.1,Tablet,gbp
13/12/2024,621-496-9666,,Shopping,BMM,spf drops,7759,127,223.83,1.64,1.76,8,288.89,6.3,8,56.2,mobile,GBP
01-06-2024,205-914-8388,Shopping_Moisturisers,,Phrase,face serum,10638,625,362.34,,,58,1522.49,,7,72.5 ,Mobile,GBP
25/08/2024,869-678-9365,Generic_Skincare_Broad,SHOPPING,BROAD,spf drops,18083,30,464.6,0.17,15.49,1,66.98,3.33,5,36.9,,GBP
07-11-2024,675-359-8100,Generic_Skincare_Broad,Display,Exact,skincare routine,17215,1015,452.22,5.9,0.45,23,1008.03,,10,80.5,Tablet,GBP 
08-10-2024,600-605-2384,,Display,Phrase,,4669,71,494.26,1.52,6.96,-2,61.64,2.82,7,46.8,Desktop,GBP 
16-Nov-2024,251-755-5552,,Shopping,BMM,glow cream,18345,342,304.38,1.86,0.89,10,377.48,2.92,7,13.1,Desktop,GBP
20-Jan-2024,882-510-5234,,Search,Broad,retinol cream,33583,1840,,5.48,0.09,152,3724.72,,1,42.5,Tablet,GBP 
2024/07/28,460-558-8218,NULL,Search,exact,retinol cream,6506,170,147.56,2.61,0.87,9,319.43,5.29,1,88.2,DESKTOP,gbp
27-Feb-2024,632-390-6748,DSA_AllProducts,SHOPPING,BMM,vitamin c serum,2443,65,500.13%,2.66,7.69,5,347.54,7.69,10,,DESKTOP,GBP 
04-Mar-2024,795-326-8569,Brand_KW_Exact,,exact,retinol cream,2491,35,428.05,1.41,12.23,2,49.23,5.71,1,79.6,Desktop,
09-17-2024,636-333-5589,Brand_KW_Exact,SHOPPING,Broad,spf drops,13625,558,471.11,4.1,0.84,47,2177.16,8.42,10,81.9,mobile,GBP 
2024-07-02,507-817-2527,,search,exact,skincare routine,1876,42,364.73,2.24,8.68,4,336.44,9.52%,2,16.3,mobile,GBP 
2024-07-02,616-436-6368,Competitor_KW_BMM,Shopping,Broad,glow cream,,2208,,6.95,0.15,28,1153.71,1.27,9,,Tablet,GBP
04/11/2024,361-338-9550,RLSA_CartAbandoners,Display,exact,,8155,31,450.42 ,0.38,14.53,0,0.0,0.0,2,13.1,Desktop,GBP
22-Jun-2024,403-456-6339,NULL,search,,hyaluronic acid,5066,240,149.09,4.74,0.62,9,298.2,3.75,1,48.7,Tablet,GBP 
2024-03-01,781-831-9630,Generic_Skincare_Broad,Search,exact,retinol cream,706,48,386.75,6.8,8.06,2,68.52,4.17,10,46.2,mobile,
2024-01-19,625-843-9101,Competitor_KW_BMM,Search,exact,glow cream,14077,14,482.18,0.1,34.44,0,,0.0,8,11.3,mobile,GBP
02-08-2024,356-453-7448,Brand_KW_Exact,Display,BROAD,hyaluronic acid,26469,696,19.02,,0.03,61,3672.75,8.76,3,41.0,mobile,GBP
31-Dec-2024,547-866-9783,Brand_KW_Exact,Display,,vitamin c serum,33374,,575.68,6.12,0.28,137,11377.54,6.71,8,94.7,Desktop,GBP
20-Aug-2024,126-450-7835,RLSA_CartAbandoners,,exact,skincare routine,26528,435,,1.64,0.74,19,425.21,4.37,N/A,25.1,,gbp
12/11/2024,324-777-3837,Generic_Skincare_Broad,,Exact,hyaluronic acid,25866,624,405.42,2.41,0.65,18,692.2,2.88,9,75.9,Desktop,gbp
05-25-2024,865-703-2300,Brand_KW_Exact,search,BMM,face serum,33632,1228,28.78,3.65,0.02$,100,6259.82,,5,53.4,Desktop,
03-31-2024,976-670-2382,Generic_Skincare_Broad,Display,Broad,spf drops,2311,180,325.29,7.79,1.81,11,267.11,6.11,1,23.8,,
2024/09/16,606-413-2552,Generic_Skincare_Broad,Display,exact,spf drops,37827,,508.96,2.53,0.53,78,4866.35,8.14,,50.5,mobile,GBP
01-16-2024,375-512-8219,Shopping_Moisturisers,Display,exact,glow cream,14844,392,329.88,2.64,0.84%,36,1439.96,9.18,N/A,73.4,DESKTOP,
17-Nov-2024,433-955-8836,,search,,face serum,35628,1463,395.83,4.11,0.27,,7742.53,9.02%,5,,Mobile,GBP
28/03/2024,457-291-7863,Shopping_Serums,Shopping,BMM,hyaluronic acid,38493,2639,264.12,6.86,0.1,57,1909.63,2.16,7,34.3,Desktop,
06-28-2024,821-283-8305,DSA_AllProducts,Display,Phrase,glow cream,31310,2114,238.23,,0.11,149,5828.78,7.05,10,71.7,Desktop,GBP
05-10-2024,269-194-7705,Brand_KW_Exact ,SHOPPING,BROAD,buy serum online,37244,2659,295.45,7.14,0.11,,7023.57,3.91,5,89.4,Mobile,gbp
04-Jul-2024,670-328-8196,Competitor_KW_BMM,,Phrase,vitamin c serum,38786,849,297.75,2.19,,25,509.5,2.94,6,10.5,DESKTOP,GBP 
17/03/2024,376-324-7562,,search,exact,face serum,10523,479,70.45,,0.15,25,1727.81,5.22,9,17.2,Desktop,
2024-04-20,455-411-9628,Generic_Skincare_Broad,Search,Phrase,buy serum online,24748,1632,351.37,6.59,0.22,141,5050.81,,10,29.3,DESKTOP,GBP
25-Aug-2024,317-202-5564,Brand_KW_Exact ,,exact,,10679,690,303.05,6.46,0.44,40,2726.18,5.8,3,29.1,mobile,GBP
2024-07-25,577-942-9138,DSA_AllProducts,search,exact,skincare routine,19145,1160,212.96,6.06,0.18$,62,5458.96,5.34,10,59.4,mobile,GBP
2024-12-04,736-608-2974,Brand_KW_Exact,,exact,vitamin c serum,7526,501,101.36,6.66,0.2,1,46.69,,9,14.4,Desktop,GBP 
29-Oct-2024,413-533-7999,brand_kw_exact,,,retinol cream,4668,232,411.04$,4.97,1.77,12,294.41,5.17,7,25.1,Mobile,GBP
15/11/2024,399-660-6596,Brand_KW_Exact ,Shopping,BROAD,,16492,175,396.95,1.06,2.27,15,,8.57,,,Desktop,GBP
11/06/2024,248-490-7188,Shopping_Serums,Shopping,Phrase,hyaluronic acid,,751,496.25,4.82,0.66,,70.83,0.13,5,62.2,DESKTOP,
,654-570-4536,Brand_KW_Exact,,BMM,best serum uk,28666,1895,318.39,6.61,0.17,185,10389.55,9.76,9,56.4,Desktop,GBP
09-15-2024,,NULL,,Phrase,retinol cream,38129,1962,456.75,5.15,0.23,21,1538.44,1.07,5,19.1,mobile,
2024/07/20,982-548-4232,,search,BROAD,best serum uk,38396,821,330.91,2.14,0.4,17,574.16,2.07,,74.3,Mobile,
2024/03/30,235-608-6442,Brand_KW_Exact ,Display,BROAD,skincare routine,22565,416,369.4,1.84,0.89,1,,0.24,2,73.2,mobile,GBP
2024/10/27,399-646-8981,DSA_AllProducts,SHOPPING,BMM,buy serum online,30191,2060,588.61,6.82,0.29,68,5087.26,,,26.0,DESKTOP,gbp
2024/12/08,,,Shopping,,retinol cream,9592,123,576.65,1.28,,3,184.57,2.44,7,62.7,,gbp
2024-01-22,776-386-6122,Competitor_KW_BMM,SHOPPING,,vitamin c serum,15402,205,379.55,1.33,1.85,18,1167.07,8.78,,51.1,Tablet,GBP 
27-Aug-2024,323-597-2080,Generic_Skincare_Broad,Search,Exact,buy serum online,9415,692,437.72,7.35,0.63,38,3331.68,5.49,1,14.5,Mobile,gbp
30-Aug-2024,644-890-5314,DSA_AllProducts,Display,Exact,best serum uk,5949,282,145.93,4.74,0.52,4,,1.42,,22.7 ,Mobile,GBP
,887-543-7863,Shopping_Moisturisers,Shopping,,buy serum online,3814,285,295.4,7.47,1.04%,4,177.53,1.4,9,61.8,mobile,GBP 
2024-05-18,723-150-8921,Shopping_Serums,,Broad,spf drops,39459,477,217.24,1.21,0.46,40,1906.28,8.39,,91.4,,gbp
04-03-2024,778-615-8767,Competitor_KW_BMM,Display,Broad,face serum,1049,11,427.37,1.05,38.85,0,,0.0,6,37.9,Mobile,GBP
2024-08-06,704-415-8879,Shopping_Moisturisers,SHOPPING,BROAD,hyaluronic acid,753,54,197.56 ,7.17,3.66,,210.42,5.56,N/A,20.3,DESKTOP,GBP
07-27-2024,340-979-2191,Brand_KW_Exact,search,BROAD,,27108,644,482.59,2.38,0.75,29,2531.61,4.5,,85.7,DESKTOP,gbp
04/09/2024,382-950-6737,Shopping_Moisturisers,Display,BROAD,buy serum online,25731,248,409.72,0.96,1.65,16,1007.63,6.45,,92.2,Mobile,gbp
10-Dec-2024,908-816-1154,Generic_Skincare_Broad,Search,Broad,,11824,943,,,0.43,69,2624.31,7.32,2,67.0,Mobile,GBP
2024/02/17,882-907-2840,Generic_Skincare_Broad,,exact,spf drops,14390,244,559.33,1.7,2.29,5,223.5,2.05,,38.7,Desktop,
04-22-2024,430-111-7503,Shopping_Serums,,Exact,buy serum online,4844,94,19.35,1.94,0.21,7,,7.45,,87.3,,GBP
01/11/2024,941-696-6075,Competitor_KW_BMM,search,Broad,buy serum online,28259,684,99.0,2.42,0.14,8,,,N/A,22.4,mobile,GBP 
03/10/2024,755-413-1155,Shopping_Moisturisers,Display,exact,face serum,17530,89,,0.51,4.74,1,65.14,1.12,N/A,70.6,Mobile,GBP 
11-26-2024,531-710-7385,Brand_KW_Exact ,,,vitamin c serum,23662,1766,275.59,,0.16,133,6796.88,7.53,5,83.9,Desktop,
31-May-2024,,RLSA_CartAbandoners,,,,36239,2844,,7.85,0.19,66,2706.62,2.32,9,47.5,DESKTOP,GBP
2024-04-22,734-327-8126,Brand_KW_Exact,SHOPPING,Phrase,retinol cream,1438,21,308.96,1.46,14.71,0,0.0,0.0,2,58.1,,gbp
2024/09/28,891-358-5641,Brand_KW_Exact,Display,BMM,spf drops,13901,886,556.09%,6.37,0.63,28,723.94,3.16,,,DESKTOP,GBP 
31/05/2024,381-683-8121,Shopping_Moisturisers,Shopping,BMM,,34969,2220,283.72,6.35,0.13,,2038.67,1.76,2,40.0,Desktop,gbp
12-05-2024,730-814-5517,Brand_KW_Exact ,SHOPPING,Phrase,retinol cream,2791,70,570.33,2.51,8.15,,88.53,1.43,,74.0,Desktop,GBP
,121-936-3587,Brand_KW_Exact ,SHOPPING,BMM,vitamin c serum,22483,113,422.04,0.5,3.73,6,200.8 ,,1,53.4,mobile,GBP
2024-09-09,525-963-1416,Brand_KW_Exact,search,BMM,skincare routine,32863,1149,101.18,3.5,0.09,74,5472.89,6.44,6,89.2,Tablet,GBP 
24-Apr-2024,276-175-7479,NULL,,BROAD,skincare routine,25115,592,273.12,2.36,0.46,17,1101.37,2.87,6,,DESKTOP,GBP
2024/09/14,466-467-2727,Shopping_Serums,SHOPPING,Exact,glow cream,38283,1785,325.67,4.66,0.18,86,4508.49,4.82,5,54.2,Mobile,gbp
2024/12/26,521-344-3907,Shopping_Moisturisers,Display,,skincare routine,5113,,341.7,4.79,1.39,17,926.54,6.94,4,,Tablet,gbp
06-13-2024,104-364-9585,Shopping_Moisturisers,Shopping,,glow cream,37122,535,330.07,1.44,0.62,,1704.58,7.1,5,72.3,DESKTOP,
2024/03/31,424-888-3961,Brand_KW_Exact,Search,Exact,,19010,1095,94.22,5.76,0.09,76,3148.86,6.94,3,11.8,Tablet,GBP
2024/03/09,581-313-3828,Shopping_Moisturisers,Search,exact,buy serum online,36278,1172,500.3,3.23,0.43,53,4052.59,4.52,1,,,GBP
2024/10/06,809-937-6834,Generic_Skincare_Broad,search,Broad,retinol cream,6300,22,207.49,0.35,9.43,0,0.0,0.0,,13.3,,GBP 
2024/01/29,534-367-4693,Shopping_Serums,Shopping,BROAD,buy serum online,16143,362,387.8,2.24,1.07,-28,720.44,7.73,10,61.9,,GBP
2024/09/12,493-831-3832,Brand_KW_Exact ,SHOPPING,Broad,best serum uk,12372,867,58.32$,7.01,0.07,61,5052.53%,,10,55.3,Tablet,GBP
19-Mar-2024,733-380-8990,Competitor_KW_BMM,,BMM,buy serum online,241,6,,2.49,60.13,1,18.55,16.67,,66.6,,gbp
03-22-2024,157-431-8798,Brand_KW_Exact,Search,exact,glow cream,16206,291,,1.8,0.48,17,427.8,5.84,3,62.7,Mobile,GBP
25/07/2024,527-790-9196,Competitor_KW_BMM,Search,Phrase,buy serum online,9472,61,470.02,0.64,7.71,5,154.14,8.2,,83.5,Mobile,
30/11/2024,468-216-5028,Generic_Skincare_Broad,Display,Phrase,,28742,2136,99.04,7.43,0.05,130,6481.32,,7,11.7,,GBP
10-15-2024,835-719-7750,,,Exact,,3931,271,296.16,6.89,1.09,22,1390.19 ,8.12,,64.1,Tablet,GBP 
31-May-2024,612-592-6209,NULL,,Exact,spf drops,17434,481,261.66,2.76,0.54,21,1518.77,4.37,4,75.0,mobile,GBP
05-01-2024,283-382-1091,Brand_KW_Exact,Display,,face serum,4530,79,235.4,1.74,2.98,1,71.63,1.27,9,,,GBP 
2024-09-06,144-441-4217,Shopping_Serums,Display,Phrase,spf drops,15402,111,355.59,0.72,3.2,4,294.81,3.6,2,88.3,,GBP
2024-03-26,915-752-4767,DSA_AllProducts,search,Exact,face serum,5827,252,592.69,4.32,2.35,11,969.51,4.37,5,76.2,Desktop,GBP
