send_date,campaign_id,campaign_name,email_type,subject_line,total_sent,delivered,bounced,opened,clicked,unsubscribed,open_rate_pct,click_to_open_rate,conversions,revenue_gbp,esp_platform,list_segment 
2024-02-18,EM4129,Monthly_Newsletter_Jan,NEWSLETTER,NULL,23135,21832,1303,8074,535,58,36.98,6.63,35,1868.79,klaviyo,New Subscribers
2024-06-04,EM3088,Monthly_Newsletter_Feb,win_back,We miss you - here is 15% off,17948,17860,88,3980,589,115,22.28,14.8,55,2918.75,,New Subscribers
03-20-2024,EM9039,Welcome_Series_2,promotional,Exclusive access just for you,6394,6079,315,2477,632,17,40.75,25.51,119,9544.29,klaviyo,
2024-01-10,EM4325,abandoned_cart_1,,,8618,-7975,643,1438,283,30,18.03,19.68,14,456.95,KLAVIYO,All Subscribers
2024-04-02,EM2312,Monthly_Newsletter_Mar,newsletter,Your skin will thank you,3858,3740,118,1294,427,,34.6,33.0,0,0.0,,lapsed_90d
01-May-2024,EM2380,Flash_Sale_48hr,,Your skin will thank you,15163,14286,877,4202,344,261,29.41,8.19,62,2168.47,Dotdigital,Cart Abandoners
07/12/2024,EM6207,abandoned_cart_1,win_back,Glow up this summer,10905,10328,577,3560,315,139,34.47,8.85,22,639.33,mailchimp,VIP
29/01/2024,EM7850,Flash_Sale_48hr,,NULL,24890,22348,2542,7297,2506,434,32.65,34.34,437,20214.4,,VIP
,EM9737,,newsletter,48hrs only: 20% off everything,4674,4550,,1347,321,52,29.6,23.83,44,1576.92,Dotdigital,
03-Feb-2024,EM1508,Welcome_Series_1,Promotional,You left something behind...,15197,14621,576,4137,1055,2,28.29,25.5,186,13602.71%,klaviyo,lapsed_90d
2024-07-31,EM4889,Abandoned_Cart_2,transactional,48hrs only: 20% off everything,20480,19764,716,57,8,368,0.29,14.04,0,0.0,Mailchimp,Lapsed_90d
2024-04-28,EM1081,Welcome_Series_2,NEWSLETTER,Your skin will thank you,1845,1631,214,570,86,6,34.95,15.09,7,264.81,klaviyo,Cart Abandoners
2024-04-22,EM1212,Monthly_Newsletter_Mar,newsletter,48hrs only: 20% off everything,2289,,244,14,1,32,0.68,7.14,0,0.0,Dotdigital,Cart Abandoners
2024/06/17,EM9994,Win_Back_90Day,Promotional,New in: Vitamin C Serum,1871,1662,209,301,70,17,18.11,23.26,12,261.07,Mailchimp,lapsed_90d
28-Oct-2024,EM6738,Monthly_Newsletter_Jan,,Your skin will thank you,-7576,7015,561,2323,380,,33.11,16.36,21,1822.95,,All Subscribers
05-06-2024,EM4020,,NEWSLETTER,NULL,16803,16030,773,3892,491,316,24.28,12.62,37,,KLAVIYO,lapsed_90d
03-Aug-2024,EM4177,Flash_Sale_48hr,transactional,Glow up this summer,878,823,,72,16,7,8.75,22.22,1,18.22,Klaviyo,
2024-06-19,EM9811,abandoned_cart_1,Promotional,NULL,12158,12126,32,1210,,57,9.98,31.9,51,1878.13,klaviyo,Cart Abandoners
2024/04/28,EM2223,Flash_Sale_48hr,win_back,NULL,5036,5014,22,1165,19,57,23.23,1.63,0,0.0,KLAVIYO,Cart Abandoners
25-Mar-2024,,abandoned_cart_1,,Your skin will thank you,17472,16777,695,804,233,-196,4.79,28.98,,1343.98,Klaviyo,All Subscribers
12-28-2024,EM6317,Abandoned_Cart_1,NEWSLETTER,We miss you - here is 15% off,19670,17335,2335,4074,1134,194,23.5,,164,,Dotdigital,Lapsed_90d
2024-07-20,EM9219,Welcome_Series_2,newsletter,Glow up this summer,13109,11594,1515,-2670,22,85,23.03,,0,0.0,klaviyo,lapsed_90d
03-13-2024,EM7403,,promotional,New in: Vitamin C Serum,20227,19046,1181,6413,1943,84,33.67,30.3,47,2857.72,mailchimp,
09-22-2024,EM8561,Monthly_Newsletter_Feb,newsletter,You left something behind...,976,893,83,375,58,6,41.99,15.47,10,413.99,Dotdigital,
2024-05-15,EM2254,,win_back,,23167,21671,1496,4212,,384,19.44,28.61,197,16184.67,klaviyo,Cart Abandoners
2024/08/17,EM7729,abandoned_cart_1,win_back,We miss you - here is 15% off,8224,7911,313,1215,10,85,15.36,0.82,0,0.0,,lapsed_90d
2024/09/02,EM6701,,promotional,Glow up this summer,6829,6632,197,1538,321,4,23.19,20.87,32,1514.51,Mailchimp,New Subscribers
08/07/2024,EM8215,Monthly_Newsletter_Feb,Promotional,NULL,6073,5901,172,1194,116,75,20.23,9.72,9,636.92,Dotdigital,New Subscribers
2024-12-24,EM1284,VIP_Early_Access,,NULL,5146,4580,566,231,52,63,5.04,22.51,2,52.89,Dotdigital,All Subscribers
04-08-2024,EM9652,Welcome_Series_2,transactional,,9747,9129,618,-1751,,182,19.18,14.96,10,338.42,KLAVIYO,Lapsed_90d
2024-01-10,EM8955,abandoned_cart_1,transactional,,5519,5161,358,2274,201,48,44.06,8.84,15,987.27,mailchimp,lapsed_90d
10-27-2024,EM1537,,newsletter,You left something behind...,14053,13602,451,5841,115,95,42.94,1.97,4,120.49,mailchimp,
30-Jul-2024,EM6983,Abandoned_Cart_1 ,transactional,Glow up this summer,8347,8069,278,3388,906,76,41.99,26.74,43,1096.74,,Cart Abandoners
04/02/2024,EM6774,Flash_Sale_48hr,win_back,We miss you - here is 15% off,3979,-3693,286,1304,305,58,35.31,23.39,42,,Dotdigital,All Subscribers
08/12/2024,EM1927,Monthly_Newsletter_Jan,newsletter,We miss you - here is 15% off,21551,-19515,2036,8733,549,247,44.75,6.29,-4,257.27,Mailchimp,Cart Abandoners
2024-05-10,EM7064,abandoned_cart_1,NEWSLETTER,,4379,3942,437,-1157,120,2,29.35,10.37,,308.98,Mailchimp,lapsed_90d
2024-09-04,EM2212,Monthly_Newsletter_Jan,promotional,,22377,21005,1372,5632,1543,295,,27.4,175,7102.25 ,mailchimp,Lapsed_90d
01-11-2024,EM4252,Monthly_Newsletter_Mar,newsletter,48hrs only: 20% off everything,8519,7935,584,422,63,63,5.32,14.93,,333.21%,Klaviyo,New Subscribers
2024/12/15,EM8624,Abandoned_Cart_1,Promotional,You left something behind...,14164,12628,1536,5173,108,,40.96,2.09,11,584.23,klaviyo,Cart Abandoners
10/02/2024,EM1688,abandoned_cart_1,,We miss you - here is 15% off,6586,6555,31,1723,553,36,26.29,,42,2497.95,Mailchimp,
23-Apr-2024,EM2631,Abandoned_Cart_2,NEWSLETTER,Your skin will thank you,,18767,2385,7870,2754,375,41.94,34.99%,313,11396.65,Dotdigital,Cart Abandoners
16/10/2024,EM5945,Abandoned_Cart_2,Promotional,NULL,13252,12628,624,3679,686,54,29.13,18.65,94,7685.01,Mailchimp,Cart Abandoners
2024/05/29,EM7535,Monthly_Newsletter_Mar,newsletter,Glow up this summer,22414,21446,968,6169,63,74,28.77,1.02,5,295.52,Dotdigital,New Subscribers
2024/12/30,EM5230,Abandoned_Cart_2,win_back,Your skin will thank you,1611,1497,114,58,7,12,3.87,12.07,-1,83.61,mailchimp,Cart Abandoners
,EM6800,,NEWSLETTER,You left something behind...,5877,5670,207,1566,260,53,27.62,16.6,39,2366.22,klaviyo,New Subscribers
03-02-2024,EM6674,abandoned_cart_1,promotional,We miss you - here is 15% off,21083,18701,2382,2833,786,221,15.15,27.74,,1154.42,mailchimp,lapsed_90d
14-Feb-2024,EM5430,Win_Back_90Day,,Glow up this summer,20464,18204,,5998,1855,179,32.95,30.93,308,14427.0,,
04-10-2024,,Abandoned_Cart_1 ,Promotional,New in: Vitamin C Serum,19778,19533,245,7475,127,102,38.27,1.7,8,568.14,mailchimp,lapsed_90d
2024/05/14,EM4310,Monthly_Newsletter_Mar,win_back,Exclusive access just for you,8086,8081,5,883,244,68,10.93,27.63,41,1605.16,mailchimp,Lapsed_90d
2024-01-12,EM9084,Win_Back_90Day,newsletter,New in: Vitamin C Serum,24378,22075,,6033,537,425,27.33,8.9,-15,742.04,mailchimp,Cart Abandoners
2024-06-23,EM2391,,Promotional,We miss you - here is 15% off,-15987,14944,1043,2510,129,294,16.8,5.14,6,246.79,KLAVIYO,Cart Abandoners
2024/06/11,EM9078,Welcome_Series_1,newsletter,You left something behind...,23836,22861,975,7833,2378,181,34.26,30.36,425,24296.01,klaviyo,
20-Mar-2024,EM8063,Abandoned_Cart_1,Promotional,You left something behind...,9204,9042,162,3337,325,,36.91,9.74,60,3467.24,Mailchimp,lapsed_90d
09-15-2024,EM4825,abandoned_cart_1,,You left something behind...,15834,15287,,5914,1569,205,38.69,26.53,,19496.4,Klaviyo,
2024/04/15,EM5440,Welcome_Series_2,transactional,,15095,13558,1537,1685,197,267,12.43,11.69,18,1176.39,Dotdigital,Cart Abandoners
2024-02-27,EM9087,Monthly_Newsletter_Feb,,New in: Vitamin C Serum,7672,7564,108,1275,212,45,16.86,16.63,34,,Klaviyo,VIP
04-26-2024,EM7754,Monthly_Newsletter_Jan,promotional,New in: Vitamin C Serum,6891,6352,539,642,122,47,10.11,19.0,24,1388.84,mailchimp,Lapsed_90d
19/10/2024,EM8723,Abandoned_Cart_1 ,NEWSLETTER,We miss you - here is 15% off,3254,3196,58,578,29,22,18.09,5.02,2,63.83,Klaviyo,Cart Abandoners
27/03/2024,EM9416,abandoned_cart_1,,Glow up this summer,19391,18046,-1345,3238,590,53,17.94,18.22,39,1878.66,Dotdigital,VIP
2024/07/18,EM9867,abandoned_cart_1,Promotional,We miss you - here is 15% off,21266,20828,438,7040,881,158,33.8,12.51,133,3703.15,mailchimp,
,EM8846,Abandoned_Cart_1,,48hrs only: 20% off everything,16735,15862,873,5371,163,176,33.86,3.03,10,830.6,Mailchimp,lapsed_90d
10/05/2024,EM6925,VIP_Early_Access,,Glow up this summer,3399,3257,142,549,37,4,16.86,6.74,3,251.9,,Lapsed_90d
02-14-2024,EM6974,abandoned_cart_1,transactional,New in: Vitamin C Serum,,,162,2283,115,42,37.89,5.04,8,536.47,Dotdigital,VIP
12-13-2024,EM3071,Win_Back_90Day,newsletter,,5122,4830,292,1852,543,96,38.34,,68,5412.26,mailchimp,
2024-02-20,EM8310,Abandoned_Cart_1,,Your skin will thank you,14775,13225,1550,2579,333,162,19.5,12.91,21,1347.34,Dotdigital,Cart Abandoners
2024-03-15,EM7902,Monthly_Newsletter_Mar,transactional,We miss you - here is 15% off,15277,13983,1294,838,239,267,5.99,28.52,33,,Mailchimp,
2024/11/24,EM1170,Abandoned_Cart_2,,We miss you - here is 15% off,20136,18251,1885,8025,1457,75,43.97,18.16,191,13094.77,mailchimp,Cart Abandoners
29/01/2024,EM4943,Welcome_Series_1,win_back,You left something behind...,19757,18885,872,2483,128,265,13.15,5.16,14,,Klaviyo,
09-May-2024,EM4535,Monthly_Newsletter_Feb,NEWSLETTER,Your skin will thank you,8036,7080,956,240,35,120,3.39,14.58,0,0.0,Klaviyo,
2024/12/01,EM7959,Abandoned_Cart_2,transactional,Your skin will thank you,10273,9759,514,1141,202,115,11.69,17.7,6,384.25,mailchimp,VIP
,EM8043,Welcome_Series_1,transactional,Exclusive access just for you,22272,20636,1636,8791,1842,290,42.6,20.95,242,12592.74,mailchimp,VIP
20/11/2024,EM9568,Abandoned_Cart_1,promotional,We miss you - here is 15% off,24309,23019,1290,4018,1221,222,17.46,30.39,18,371.72,Mailchimp,All Subscribers
06-May-2024,EM4674,Win_Back_90Day,win_back,,10359,9651,708,3140,,178,32.54,12.9,52,3943.65,,New Subscribers
2024/09/11,EM6526,Welcome_Series_2,Promotional,Exclusive access just for you,22126,19975,2151,1569,198,44,7.85,12.62,8,614.59,KLAVIYO,VIP
01-17-2024,EM6042,Welcome_Series_1,NEWSLETTER,48hrs only: 20% off everything,3889,3662,227,1472,415,43,40.2,,13,520.65,Dotdigital,VIP
2024-12-28,EM2191,Welcome_Series_2,,We miss you - here is 15% off,9419,8832,587,,,83,2.41,33.33,10,853.68,Klaviyo,Cart Abandoners
24/06/2024,EM5471,Abandoned_Cart_1 ,newsletter,Exclusive access just for you,4374,3910,464,1145,368,39,29.28,32.14,,1332.04,Dotdigital,VIP
10-02-2024,EM4298,Abandoned_Cart_1,,Exclusive access just for you,19526,19131,395,8271,472,255,43.23,5.71,,2178.73,,Lapsed_90d
12-Dec-2024,EM3979,abandoned_cart_1,NEWSLETTER,48hrs only: 20% off everything,12302,12114,188,763,70,25,6.3,9.17%,-8,572.42,klaviyo,New Subscribers
14-Jul-2024,EM2560,Welcome_Series_2,newsletter,NULL,2682,2664,18,815,229,-38,30.59,28.1,36,2189.67,Mailchimp,VIP
18/12/2024,EM2951,abandoned_cart_1,NEWSLETTER,You left something behind...,12274,10843,1431,1635,462,63,15.08,28.26,82,3427.8,mailchimp,
18/02/2024,EM7594,Monthly_Newsletter_Feb,,Your skin will thank you,,18670,1668,5649,1022,160,30.26,18.09,140,4735.72,Klaviyo,lapsed_90d
11/04/2024,EM2011,Flash_Sale_48hr,transactional,Exclusive access just for you,17471,16771,700,-3924,110,265,23.4,2.8,6,361.76,Klaviyo,
2024/04/16,EM9910,Monthly_Newsletter_Mar,transactional,48hrs only: 20% off everything,7307,6437,870,763,174,72,11.85,22.8,30,1606.2,Mailchimp,lapsed_90d
2024/11/22,EM1048,,,New in: Vitamin C Serum,22754,20495,2259,5725,915,232,27.93,15.98,111,8157.65,Dotdigital,
2024-01-20,EM9162,Monthly_Newsletter_Feb,win_back,You left something behind...,17186,16139,1047,3863,186,141,23.94,4.81,31,711.38,KLAVIYO,New Subscribers
29/09/2024,EM5524,Abandoned_Cart_1,Promotional,Glow up this summer,13127,12076,1051,3598,15,132,29.79,0.42,2,39.31,mailchimp,All Subscribers
08/10/2024,EM1276,Abandoned_Cart_1 ,win_back,New in: Vitamin C Serum,13998,13419,579,1025,338,231,7.64%,32.98,,,Dotdigital,Cart Abandoners
30-Jan-2024,EM5932,Monthly_Newsletter_Mar,promotional,You left something behind...,19506,18705,801,2320,271,,,11.68,7,181.22,Mailchimp,VIP
2024/11/11,EM9408,Abandoned_Cart_2,,New in: Vitamin C Serum,11668,10966,702,2013,97,111,18.36,4.82,8,255.79,,New Subscribers
2024-11-07,EM3948,Abandoned_Cart_1,NEWSLETTER,,19273,17976,1297,2151,137,230,11.97,6.37,21,1839.65,Klaviyo,New Subscribers
06-Sep-2024,EM5016,,Promotional,,14257,13641,616,5014,1456,8,36.76,29.04,205,12367.76,Mailchimp,Lapsed_90d
25/11/2024,EM1295,,Promotional,You left something behind...,23581,22122,1459,352,9,263,1.59,2.56,0,0.0,mailchimp,New Subscribers
2024/03/30,EM1326,Welcome_Series_2,Promotional,,15515,13979,1536,1463,270,184,10.47,18.46,49,1275.5,KLAVIYO,VIP
2024/10/22,EM9838,Welcome_Series_2,Promotional,48hrs only: 20% off everything,17748,16287,1461,,234,311,16.65,8.63,38,1708.31,,VIP
2024-02-19,EM4961,abandoned_cart_1,transactional,Your skin will thank you,2781,2450,331,457,102,47,18.65,22.32,-1,37.79,KLAVIYO,VIP
2024-03-05,EM8890,Win_Back_90Day,NEWSLETTER,You left something behind...,3671,3384,287,1102,204,66,,18.51,8,697.6,mailchimp,lapsed_90d
02-15-2024,EM8122,Welcome_Series_2,newsletter,New in: Vitamin C Serum,21891,21671,220,3565,727,198,16.45,20.39,52,3907.54,Dotdigital,New Subscribers
28-Jan-2024,EM2010,Abandoned_Cart_2,promotional,,11564,11555,9,3461,1083,46,29.95,31.29,,9650.22,Dotdigital,
2024-01-08,EM5585,Monthly_Newsletter_Feb,transactional,NULL,16412,16058,354,6556,405,80,40.83,6.18,20,951.17,KLAVIYO,lapsed_90d
2024-07-12,EM5792,Welcome_Series_2,,,14880,14206,674,542,163,81,3.82,30.07,11,521.37,KLAVIYO,Lapsed_90d
06-Jul-2024,EM8120,Monthly_Newsletter_Jan,promotional,Your skin will thank you,16855,16211,644,4430,694,303,27.33,15.67,94,2405.09,,New Subscribers
04-30-2024,EM4101,Welcome_Series_2,NEWSLETTER,48hrs only: 20% off everything,,20025,1877,6856,2081,27,34.24,30.35,413,25847.63,,Lapsed_90d
27/11/2024,EM3263,VIP_Early_Access,win_back,Glow up this summer,11227,10407,820,1778,161,97,17.08,9.06,29,2120.27,Mailchimp,Lapsed_90d
11-19-2024,EM5753,Abandoned_Cart_2,,We miss you - here is 15% off,12696,11415,1281,,28,165,8.2,2.99,1,55.71,Klaviyo,All Subscribers
2024-12-28,,Monthly_Newsletter_Mar,newsletter,Your skin will thank you,18634,17087,1547,-5740,-233,284,33.59,4.06,17,1396.56,Dotdigital,lapsed_90d
2024/12/28,EM1820,Monthly_Newsletter_Mar,win_back,Glow up this summer,22046,21790,256,8421,120,12,38.65,1.43,,469.73,mailchimp,All Subscribers
2024/02/27,EM5874,,newsletter,You left something behind...,17763,16751,1012,7024,135,18,41.93,1.92,-3,78.56,mailchimp,VIP
,EM4149,Abandoned_Cart_1,,,23626,21412,2214,3983,128,24,18.6,3.21,0,0.0,,
07-05-2024,EM2102,Monthly_Newsletter_Mar,Promotional,NULL,948,945,3,102,15,15,,14.71,1,31.41,Dotdigital,
02-12-2024,EM5787,Abandoned_Cart_2,,New in: Vitamin C Serum,16069,15768,301,27,6,224,0.17,22.22,1,39.06,mailchimp,All Subscribers
11-08-2024,EM2718,Monthly_Newsletter_Mar,newsletter,NULL,4840,4403,437,343,18,34,7.79,5.25,0,0.0,Klaviyo,Lapsed_90d
10-14-2024,EM3654,Monthly_Newsletter_Mar,promotional,You left something behind...,23837,21954,1883,4748,593,420,21.63,12.49,100,6901.43,mailchimp,VIP
2024-01-22,EM7059,,,We miss you - here is 15% off,,19365,445,3564,491,382,18.4,13.78,44,3791.12,Mailchimp,New Subscribers
06-May-2024,EM1349,Abandoned_Cart_2,,We miss you - here is 15% off,4551,4060,491,297,13,13,7.32,4.38,1,57.48,KLAVIYO,Lapsed_90d
07-Jun-2024,EM9829,Abandoned_Cart_1,newsletter,We miss you - here is 15% off,18912,18359,553,1372,47,174,7.47,3.43,5,199.03,Mailchimp,Lapsed_90d
02-26-2024,EM4634,Monthly_Newsletter_Feb,Promotional,,12773,12450,323,687,31,101,5.52,4.51,0,0.0 ,,Cart Abandoners
2024-05-31,EM3382,Welcome_Series_2,,New in: Vitamin C Serum,3983,3794,189,507,106,59,13.36,20.91,7,370.33,klaviyo,New Subscribers
2024/12/28,EM9185,Monthly_Newsletter_Jan,promotional,48hrs only: 20% off everything,14847,14436,411,5839,819,,40.45,,140,7549.07,mailchimp,Cart Abandoners
06/09/2024,EM6469,Monthly_Newsletter_Feb,Promotional,Glow up this summer,3567,3263,304,1071,29,28,32.82,2.71,2,176.67,KLAVIYO,lapsed_90d
12-14-2024,EM4541,Flash_Sale_48hr,NEWSLETTER,,22354,19867,2487,8379,1194,385,42.18,14.25,105,5131.51,Dotdigital,New Subscribers
2024-12-15,EM6560,Abandoned_Cart_2,Promotional,You left something behind...,4536,4421,115,239,60,14,5.41,25.1,12,290.89,KLAVIYO,All Subscribers
21/05/2024,,VIP_Early_Access,newsletter,NULL,17970,17945,25,,485,20,16.85,16.04,44,2907.7,klaviyo,New Subscribers
22/11/2024,,VIP_Early_Access,,New in: Vitamin C Serum,11095,10502,593,2491,453,48,23.72,18.19,29,1268.62,,Lapsed_90d
2024/07/30,EM2445,Flash_Sale_48hr,,Exclusive access just for you,22962,20343,2619,926,285,212,4.55,30.78,4,261.41,Klaviyo,VIP
2024-04-27,EM1695,Welcome_Series_1,NEWSLETTER,New in: Vitamin C Serum,2033,1822,211,759,251,26,41.66,33.07,43,3305.01,KLAVIYO,New Subscribers
09-Sep-2024,EM9168,Abandoned_Cart_1,,You left something behind...,17681,15653,2028,5383,1495,23,34.39,27.77,243,14730.93,mailchimp,VIP
2024/09/06,EM1650,Win_Back_90Day,NEWSLETTER,New in: Vitamin C Serum,13369,12595,774,791,,102,6.28,13.53,10,362.41,mailchimp,VIP
13/09/2024,EM6221,Abandoned_Cart_1,transactional,Exclusive access just for you,24005,21211,2794,631,52,406,2.97,8.24,10,270.4,mailchimp,All Subscribers
04-21-2024,EM4714,Win_Back_90Day,NEWSLETTER,New in: Vitamin C Serum,5499,5481,18,,214,38,21.64,18.04,42,3583.07,Klaviyo,VIP
17-Mar-2024,EM9138,Monthly_Newsletter_Jan,promotional,NULL,6050,5961,89,611,39,106,10.25,6.38,7,311.78,klaviyo,lapsed_90d
2024/04/29,EM2775,Flash_Sale_48hr,NEWSLETTER,NULL,13258,11746,1512,3512,675,69,29.9,19.22,14,677.02,Dotdigital,
2024-01-04,EM9512,abandoned_cart_1,,,18925,18642,283,3670,1217,,19.69,33.16%,229,13934.23,Dotdigital,VIP
2024-08-24,EM5130,,Promotional,You left something behind...,3080,3034,46,682,71,1,22.48,10.41,12,337.87,KLAVIYO,VIP
2024/09/28,EM6384,VIP_Early_Access,transactional,Your skin will thank you,14091,12742,1349,3824,885,141,30.01,23.14,142,5605.87,Dotdigital,Cart Abandoners
2024-11-03,EM1653,Monthly_Newsletter_Feb,newsletter,You left something behind...,20571,-19877,694,7492,944,342,37.69,12.6,104,3947.65,klaviyo,Cart Abandoners
01-Apr-2024,EM9494,,Promotional,New in: Vitamin C Serum,17910,16706,1204,499,0,269,2.99,0.0,0,0.0,Mailchimp,VIP
19/07/2024,EM2793,Flash_Sale_48hr,transactional,We miss you - here is 15% off,18900,17408,1492,4920,985,214,28.26,20.02,158,8280.6,Klaviyo,VIP
,EM3498,Abandoned_Cart_1,win_back,,5163,4933,230,1044,190,94,21.16,18.2,33,2836.92,,VIP
23/01/2024,EM6102,Monthly_Newsletter_Feb,NEWSLETTER,Exclusive access just for you,5582,5001,581,323,28,23,6.46,8.67,,78.61,mailchimp,
2024/03/16,EM9619,Monthly_Newsletter_Jan,,Exclusive access just for you,22150,21811,339,755,68,214,3.46,9.01,9,,Dotdigital,Cart Abandoners
2024/01/27,EM9888,Win_Back_90Day,,You left something behind...,4410,4244,,1009,,73,23.77,34.69,,3289.35,Klaviyo,Cart Abandoners
26-Jul-2024,EM1783,Flash_Sale_48hr,newsletter,You left something behind...,1326,1202,124,371,41,21,30.87,11.05,3,258.74,,
08-18-2024,,Welcome_Series_1,Promotional,You left something behind...,7437,7104,333,,524,105,42.61,17.31,65,4179.27,mailchimp,New Subscribers
2024-07-18,EM5632,,NEWSLETTER,New in: Vitamin C Serum,3636,3278,358,649,25,,19.8,3.85,4,277.72,Mailchimp,VIP
31/01/2024,EM5545,Abandoned_Cart_1,,Glow up this summer,13075,11861,1214,2446,411,23,20.62,16.8,15,614.55,mailchimp,Cart Abandoners
05-13-2024,EM6848,Abandoned_Cart_2,,NULL,723,677,46,107,33,8,15.81,30.84,5,201.96,Dotdigital,Lapsed_90d
02-01-2024,EM7554,Monthly_Newsletter_Jan,transactional,We miss you - here is 15% off,22492,,167,5736,1927,1,25.69$,33.59,81,5823.38,mailchimp,New Subscribers
2024-07-26,EM7826,Abandoned_Cart_1 ,transactional,New in: Vitamin C Serum,21001,19126,1875,819,144,135,4.28,17.58,14,929.97,Dotdigital,Lapsed_90d
08-29-2024,EM1439,,NEWSLETTER,Exclusive access just for you,7060,6767,293,2143,394,17,31.67,,46,1830.92,,All Subscribers
2024/06/01,EM8799,Abandoned_Cart_2,,You left something behind...,12452,12014,438,5064,1338,191,42.15,26.42,,6122.42,klaviyo,Lapsed_90d
2024-12-22,EM8062,Welcome_Series_2,NEWSLETTER,New in: Vitamin C Serum,18180,17607,573,2788,239,54,15.83,8.57,,1432.28$,Klaviyo,New Subscribers
2024-04-06,EM1897,abandoned_cart_1,win_back,Glow up this summer,20313,19869,444,7154,,351,36.01,8.81,109,3843.66,Mailchimp,
22/12/2024,EM7982,abandoned_cart_1,Promotional,We miss you - here is 15% off,12798,12647,151,1423,423,32,11.25,,-21,610.53,,Lapsed_90d
2024/02/27,EM1354,Abandoned_Cart_1 ,promotional,We miss you - here is 15% off,4297,4077,220,1148,177,30,28.16,15.42,,1585.25,klaviyo,New Subscribers
2024/08/28,EM8253,Flash_Sale_48hr,newsletter,,15124,14580,544,4593,142,196,31.5,3.09,,1988.46,klaviyo,Cart Abandoners
01-30-2024,EM3371,Flash_Sale_48hr,win_back,48hrs only: 20% off everything,20941,20713,228,940,,131,4.54,30.74,,1535.39,mailchimp,
2024-12-12,EM3236,Abandoned_Cart_1,promotional,48hrs only: 20% off everything,10566,9965,601,1950,74,95,19.57,3.79,10,764.34,mailchimp,Cart Abandoners
,EM6941,VIP_Early_Access,newsletter,You left something behind...,,3648,222,1242,297,16,34.05,23.91,17,935.97,klaviyo,New Subscribers
2024-03-10,EM1419,Monthly_Newsletter_Feb,,We miss you - here is 15% off,18093,16236,1857,4215,943,48,25.96,22.37,81,6219.2,Mailchimp,lapsed_90d
13/12/2024,EM2125,Win_Back_90Day,,We miss you - here is 15% off,10763,,259,2696,229,14,25.67,8.49,32,1777.24,mailchimp,
10-07-2024,EM2527,Welcome_Series_2,promotional,Exclusive access just for you,23343,21852,1491,5829,1876,147,26.67,32.18,329,10675.72,,New Subscribers
